time;R_free_bottom;bottom_Hextz;bottom_Hexty;bottom_Hextx;free_Hextz;free_mz;bottom_my;free_mx;bottom_mx;bottom_K;free_my;free_Hexty;free_Hextx;bottom_mz;free_K;
8.81e-10;181.879;0;0;0;0;-1;0.770386;0;4.63173e-10;1.5e+06;0;0;0;0.637578;800000;
8.82e-10;181.879;0;0;0;0;-1;0.770386;0;-1.22586e-09;1.5e+06;0;0;0;0.637578;800000;
8.83e-10;181.879;0;0;0;0;-1;0.770386;0;-1.62531e-09;1.5e+06;0;0;0;0.637578;800000;
8.84e-10;181.879;0;0;0;0;-1;0.770386;0;-3.87715e-10;1.5e+06;0;0;0;0.637578;800000;
8.85e-10;181.879;0;0;0;0;-1;0.770386;0;1.18768e-09;1.5e+06;0;0;0;0.637578;800000;
8.86e-10;181.879;0;0;0;0;-1;0.770386;0;1.51607e-09;1.5e+06;0;0;0;0.637578;800000;
8.87e-10;181.879;0;0;0;0;-1;0.770386;0;3.19192e-10;1.5e+06;0;0;0;0.637578;800000;
8.88e-10;181.879;0;0;0;0;-1;0.770386;0;-1.14875e-09;1.5e+06;0;0;0;0.637578;800000;
8.89e-10;181.879;0;0;0;0;-1;0.770386;0;-1.41276e-09;1.5e+06;0;0;0;0.637578;800000;
8.9e-10;181.879;0;0;0;0;-1;0.770386;0;-2.57109e-10;1.5e+06;0;0;0;0.637578;800000;
8.91e-10;181.879;0;0;0;0;-1;0.770386;0;1.10931e-09;1.5e+06;0;0;0;0.637578;800000;
8.92e-10;181.879;0;0;0;0;-1;0.770386;0;1.31516e-09;1.5e+06;0;0;0;0.637578;800000;
8.93e-10;181.879;0;0;0;0;-1;0.770386;0;2.00998e-10;1.5e+06;0;0;0;0.637578;800000;
8.94e-10;181.879;0;0;0;0;-1;0.770386;0;-1.0696e-09;1.5e+06;0;0;0;0.637578;800000;
8.95e-10;181.879;0;0;0;0;-1;0.770386;0;-1.22303e-09;1.5e+06;0;0;0;0.637578;800000;
8.96e-10;181.879;0;0;0;0;-1;0.770386;0;-1.50419e-10;1.5e+06;0;0;0;0.637578;800000;
8.97e-10;181.879;0;0;0;0;-1;0.770386;0;1.02981e-09;1.5e+06;0;0;0;0.637578;800000;
8.98e-10;181.879;0;0;0;0;-1;0.770386;0;1.13614e-09;1.5e+06;0;0;0;0.637578;800000;
8.99e-10;181.879;0;0;0;0;-1;0.770386;0;1.0496e-10;1.5e+06;0;0;0;0.637578;800000;
9e-10;181.879;0;0;0;0;-1;0.770386;0;-9.90137e-10;1.5e+06;0;0;0;0.637578;800000;
9.01e-10;181.879;0;0;0;0;-1;0.770386;0;-1.05427e-09;1.5e+06;0;0;0;0.637578;800000;
9.02e-10;181.879;0;0;0;0;-1;0.770386;0;-6.42314e-11;1.5e+06;0;0;0;0.637578;800000;
9.03e-10;181.879;0;0;0;0;-1;0.770386;0;9.50724e-10;1.5e+06;0;0;0;0.637578;800000;
9.04e-10;181.879;0;0;0;0;-1;0.770386;0;9.77197e-10;1.5e+06;0;0;0;0.637578;800000;
9.05e-10;181.879;0;0;0;0;-1;0.770386;0;2.78703e-11;1.5e+06;0;0;0;0.637578;800000;
9.06e-10;181.879;0;0;0;0;-1;0.770386;0;-9.11715e-10;1.5e+06;0;0;0;0.637578;800000;
9.07e-10;181.879;0;0;0;0;-1;0.770386;0;-9.0471e-10;1.5e+06;0;0;0;0.637578;800000;
9.08e-10;181.879;0;0;0;0;-1;0.770386;0;4.46529e-12;1.5e+06;0;0;0;0.637578;800000;
9.09e-10;181.879;0;0;0;0;-1;0.770386;0;8.73233e-10;1.5e+06;0;0;0;0.637578;800000;
9.1e-10;181.879;0;0;0;0;-1;0.770386;0;8.36596e-10;1.5e+06;0;0;0;0.637578;800000;
9.11e-10;181.879;0;0;0;0;-1;0.770386;0;-3.30953e-11;1.5e+06;0;0;0;0.637578;800000;
9.12e-10;181.879;0;0;0;0;-1;0.770386;0;-8.35382e-10;1.5e+06;0;0;0;0.637578;800000;
9.13e-10;181.879;0;0;0;0;-1;0.770386;0;-7.7265e-10;1.5e+06;0;0;0;0.637578;800000;
9.14e-10;181.879;0;0;0;0;-1;0.770386;0;5.8319e-11;1.5e+06;0;0;0;0.637578;800000;
9.15e-10;181.879;0;0;0;0;-1;0.770386;0;7.98254e-10;1.5e+06;0;0;0;0.637578;800000;
9.16e-10;181.879;0;0;0;0;-1;0.770386;0;7.1267e-10;1.5e+06;0;0;0;0.637578;800000;
9.17e-10;181.879;0;0;0;0;-1;0.770386;0;-8.04161e-11;1.5e+06;0;0;0;0.637578;800000;
9.18e-10;181.879;0;0;0;0;-1;0.770386;0;-7.61925e-10;1.5e+06;0;0;0;0.637578;800000;
9.19e-10;181.879;0;0;0;0;-1;0.770386;0;-6.56464e-10;1.5e+06;0;0;0;0.637578;800000;
9.2e-10;181.879;0;0;0;0;-1;0.770386;0;9.96482e-11;1.5e+06;0;0;0;0.637578;800000;
9.21e-10;181.879;0;0;0;0;-1;0.770386;0;7.26461e-10;1.5e+06;0;0;0;0.637578;800000;
9.22e-10;181.879;0;0;0;0;-1;0.770386;0;6.03842e-10;1.5e+06;0;0;0;0.637578;800000;
9.23e-10;181.879;0;0;0;0;-1;0.770386;0;-1.16259e-10;1.5e+06;0;0;0;0.637578;800000;
9.24e-10;181.879;0;0;0;0;-1;0.770386;0;-6.91916e-10;1.5e+06;0;0;0;0.637578;800000;
9.25e-10;181.879;0;0;0;0;-1;0.770386;0;-5.54623e-10;1.5e+06;0;0;0;0.637578;800000;
9.26e-10;181.879;0;0;0;0;-1;0.770386;0;1.30476e-10;1.5e+06;0;0;0;0.637578;800000;
9.27e-10;181.879;0;0;0;0;-1;0.770386;0;6.58333e-10;1.5e+06;0;0;0;0.637578;800000;
9.28e-10;181.879;0;0;0;0;-1;0.770386;0;5.08629e-10;1.5e+06;0;0;0;0.637578;800000;
9.29e-10;181.879;0;0;0;0;-1;0.770386;0;-1.42511e-10;1.5e+06;0;0;0;0.637578;800000;
9.3e-10;181.879;0;0;0;0;-1;0.770386;0;-6.25748e-10;1.5e+06;0;0;0;0.637578;800000;
9.31e-10;181.879;0;0;0;0;-1;0.770386;0;-4.65692e-10;1.5e+06;0;0;0;0.637578;800000;
9.32e-10;181.879;0;0;0;0;-1;0.770386;0;1.52561e-10;1.5e+06;0;0;0;0.637578;800000;
9.33e-10;181.879;0;0;0;0;-1;0.770386;0;5.94186e-10;1.5e+06;0;0;0;0.637578;800000;
9.34e-10;181.879;0;0;0;0;-1;0.770386;0;4.25647e-10;1.5e+06;0;0;0;0.637578;800000;
9.35e-10;181.879;0;0;0;0;-1;0.770386;0;-1.6081e-10;1.5e+06;0;0;0;0.637578;800000;
9.36e-10;181.879;0;0;0;0;-1;0.770386;0;-5.63667e-10;1.5e+06;0;0;0;0.637578;800000;
9.37e-10;181.879;0;0;0;0;-1;0.770386;0;-3.88336e-10;1.5e+06;0;0;0;0.637578;800000;
9.38e-10;181.879;0;0;0;0;-1;0.770386;0;1.67426e-10;1.5e+06;0;0;0;0.637578;800000;
9.39e-10;181.879;0;0;0;0;-1;0.770386;0;5.34203e-10;1.5e+06;0;0;0;0.637578;800000;
9.4e-10;181.879;0;0;0;0;-1;0.770386;0;3.53609e-10;1.5e+06;0;0;0;0.637578;800000;
9.41e-10;181.879;0;0;0;0;-1;0.770386;0;-1.72568e-10;1.5e+06;0;0;0;0.637578;800000;
9.42e-10;181.879;0;0;0;0;-1;0.770386;0;-5.05801e-10;1.5e+06;0;0;0;0.637578;800000;
9.43e-10;181.879;0;0;0;0;-1;0.770386;0;-3.2132e-10;1.5e+06;0;0;0;0.637578;800000;
9.44e-10;181.879;0;0;0;0;-1;0.770386;0;1.76381e-10;1.5e+06;0;0;0;0.637578;800000;
9.45e-10;181.879;0;0;0;0;-1;0.770386;0;4.78461e-10;1.5e+06;0;0;0;0.637578;800000;
9.46e-10;181.879;0;0;0;0;-1;0.770386;0;2.91331e-10;1.5e+06;0;0;0;0.637578;800000;
9.47e-10;181.879;0;0;0;0;-1;0.770386;0;-1.79001e-10;1.5e+06;0;0;0;0.637578;800000;
9.48e-10;181.879;0;0;0;0;-1;0.770386;0;-4.52181e-10;1.5e+06;0;0;0;0.637578;800000;
9.49e-10;181.879;0;0;0;0;-1;0.770386;0;-2.63507e-10;1.5e+06;0;0;0;0.637578;800000;
9.5e-10;181.879;0;0;0;0;-1;0.770386;0;1.80553e-10;1.5e+06;0;0;0;0.637578;800000;
9.51e-10;181.879;0;0;0;0;-1;0.770386;0;4.26952e-10;1.5e+06;0;0;0;0.637578;800000;
9.52e-10;181.879;0;0;0;0;-1;0.770386;0;2.37723e-10;1.5e+06;0;0;0;0.637578;800000;
9.53e-10;181.879;0;0;0;0;-1;0.770386;0;-1.81151e-10;1.5e+06;0;0;0;0.637578;800000;
9.54e-10;181.879;0;0;0;0;-1;0.770386;0;-4.02763e-10;1.5e+06;0;0;0;0.637578;800000;
9.55e-10;181.879;0;0;0;0;-1;0.770386;0;-2.13855e-10;1.5e+06;0;0;0;0.637578;800000;
9.56e-10;181.879;0;0;0;0;-1;0.770386;0;1.80902e-10;1.5e+06;0;0;0;0.637578;800000;
9.57e-10;181.879;0;0;0;0;-1;0.770386;0;3.79599e-10;1.5e+06;0;0;0;0.637578;800000;
9.58e-10;181.879;0;0;0;0;-1;0.770386;0;1.91789e-10;1.5e+06;0;0;0;0.637578;800000;
9.59e-10;181.879;0;0;0;0;-1;0.770386;0;-1.79903e-10;1.5e+06;0;0;0;0.637578;800000;
9.6e-10;181.879;0;0;0;0;-1;0.770386;0;-3.57444e-10;1.5e+06;0;0;0;0.637578;800000;
9.61e-10;181.879;0;0;0;0;-1;0.770386;0;-1.71413e-10;1.5e+06;0;0;0;0.637578;800000;
9.62e-10;181.879;0;0;0;0;-1;0.770386;0;1.78245e-10;1.5e+06;0;0;0;0.637578;800000;
9.63e-10;181.879;0;0;0;0;-1;0.770386;0;3.36277e-10;1.5e+06;0;0;0;0.637578;800000;
9.64e-10;181.879;0;0;0;0;-1;0.770386;0;1.52624e-10;1.5e+06;0;0;0;0.637578;800000;
9.65e-10;181.879;0;0;0;0;-1;0.770386;0;-1.76009e-10;1.5e+06;0;0;0;0.637578;800000;
9.66e-10;181.879;0;0;0;0;-1;0.770386;0;-3.16077e-10;1.5e+06;0;0;0;0.637578;800000;
9.67e-10;181.879;0;0;0;0;-1;0.770386;0;-1.3532e-10;1.5e+06;0;0;0;0.637578;800000;
9.68e-10;181.879;0;0;0;0;-1;0.770386;0;1.7327e-10;1.5e+06;0;0;0;0.637578;800000;
9.69e-10;181.879;0;0;0;0;-1;0.770386;0;2.9682e-10;1.5e+06;0;0;0;0.637578;800000;
9.7e-10;181.879;0;0;0;0;-1;0.770386;0;1.19406e-10;1.5e+06;0;0;0;0.637578;800000;
9.71e-10;181.879;0;0;0;0;-1;0.770386;0;-1.70099e-10;1.5e+06;0;0;0;0.637578;800000;
9.72e-10;181.879;0;0;0;0;-1;0.770386;0;-2.78483e-10;1.5e+06;0;0;0;0.637578;800000;
9.73e-10;181.879;0;0;0;0;-1;0.770386;0;-1.04794e-10;1.5e+06;0;0;0;0.637578;800000;
9.74e-10;181.879;0;0;0;0;-1;0.770386;0;1.66558e-10;1.5e+06;0;0;0;0.637578;800000;
9.75e-10;181.879;0;0;0;0;-1;0.770386;0;2.61038e-10;1.5e+06;0;0;0;0.637578;800000;
9.76e-10;181.879;0;0;0;0;-1;0.770386;0;9.13964e-11;1.5e+06;0;0;0;0.637578;800000;
9.77e-10;181.879;0;0;0;0;-1;0.770386;0;-1.62704e-10;1.5e+06;0;0;0;0.637578;800000;
9.78e-10;181.879;0;0;0;0;-1;0.770386;0;-2.44459e-10;1.5e+06;0;0;0;0.637578;800000;
9.79e-10;181.879;0;0;0;0;-1;0.770386;0;-7.91335e-11;1.5e+06;0;0;0;0.637578;800000;
9.8e-10;181.879;0;0;0;0;-1;0.770386;0;1.5859e-10;1.5e+06;0;0;0;0.637578;800000;
9.81e-10;181.879;0;0;0;0;-1;0.770386;0;2.28719e-10;1.5e+06;0;0;0;0.637578;800000;
9.82e-10;181.879;0;0;0;0;-1;0.770386;0;6.79283e-11;1.5e+06;0;0;0;0.637578;800000;
9.83e-10;181.879;0;0;0;0;-1;0.770386;0;-1.54263e-10;1.5e+06;0;0;0;0.637578;800000;
9.84e-10;181.879;0;0;0;0;-1;0.770386;0;-2.1379e-10;1.5e+06;0;0;0;0.637578;800000;
9.85e-10;181.879;0;0;0;0;-1;0.770386;0;-5.77084e-11;1.5e+06;0;0;0;0.637578;800000;
9.86e-10;181.879;0;0;0;0;-1;0.770386;0;1.49765e-10;1.5e+06;0;0;0;0.637578;800000;
9.87e-10;181.879;0;0;0;0;-1;0.770386;0;1.99643e-10;1.5e+06;0;0;0;0.637578;800000;
9.88e-10;181.879;0;0;0;0;-1;0.770386;0;4.84052e-11;1.5e+06;0;0;0;0.637578;800000;
9.89e-10;181.879;0;0;0;0;-1;0.770386;0;-1.45137e-10;1.5e+06;0;0;0;0.637578;800000;
9.9e-10;181.879;0;0;0;0;-1;0.770386;0;-1.86251e-10;1.5e+06;0;0;0;0.637578;800000;
9.91e-10;181.879;0;0;0;0;-1;0.770386;0;-3.99546e-11;1.5e+06;0;0;0;0.637578;800000;
9.92e-10;181.879;0;0;0;0;-1;0.770386;0;1.40411e-10;1.5e+06;0;0;0;0.637578;800000;
9.93e-10;181.879;0;0;0;0;-1;0.770386;0;1.73584e-10;1.5e+06;0;0;0;0.637578;800000;
9.94e-10;181.879;0;0;0;0;-1;0.770386;0;3.22956e-11;1.5e+06;0;0;0;0.637578;800000;
9.95e-10;181.879;0;0;0;0;-1;0.770386;0;-1.35621e-10;1.5e+06;0;0;0;0.637578;800000;
9.96e-10;181.879;0;0;0;0;-1;0.770386;0;-1.61615e-10;1.5e+06;0;0;0;0.637578;800000;
9.97e-10;181.879;0;0;0;0;-1;0.770386;0;-2.53707e-11;1.5e+06;0;0;0;0.637578;800000;
9.98e-10;181.879;0;0;0;0;-1;0.770386;0;1.30793e-10;1.5e+06;0;0;0;0.637578;800000;
9.99e-10;181.879;0;0;0;0;-1;0.770386;0;1.50315e-10;1.5e+06;0;0;0;0.637578;800000;
