time;R_free_bottom;bottom_Hextz;bottom_Hexty;bottom_my;bottom_Hextx;free_Hextz;free_mz;free_mx;bottom_mx;bottom_K;free_my;free_Hexty;free_I;free_Hextx;bottom_mz;free_K;
4.381e-09;110.272;0;0;0.770386;0;0;0.0773284;0.241256;-4.74381e-16;1.5e+06;0.967376;0;1e+10;0;0.637578;350000;
4.382e-09;110.285;0;0;0.770386;0;0;0.0774724;0.242988;2.12684e-16;1.5e+06;0.966931;0;1e+10;0;0.637578;350000;
4.383e-09;110.297;0;0;0.770386;0;0;0.0776164;0.244721;6.70099e-16;1.5e+06;0.966482;0;1e+10;0;0.637578;350000;
4.384e-09;110.31;0;0;0.770386;0;0;0.0777606;0.246454;5.0863e-16;1.5e+06;0.96603;0;1e+10;0;0.637578;350000;
4.385e-09;110.323;0;0;0.770386;0;0;0.077905;0.248189;-2.30045e-16;1.5e+06;0.965574;0;1e+10;0;0.637578;350000;
4.386e-09;110.336;0;0;0.770386;0;0;0.0780495;0.249925;-7.04219e-16;1.5e+06;0.965114;0;1e+10;0;0.637578;350000;
4.387e-09;110.35;0;0;0.770386;0;0;0.0781941;0.251661;-4.74381e-16;1.5e+06;0.964651;0;1e+10;0;0.637578;350000;
4.388e-09;110.363;0;0;0.770386;0;0;0.0783388;0.253399;2.12684e-16;1.5e+06;0.964185;0;1e+10;0;0.637578;350000;
4.389e-09;110.376;0;0;0.770386;0;0;0.0784837;0.255137;6.70099e-16;1.5e+06;0.963714;0;1e+10;0;0.637578;350000;
4.39e-09;110.39;0;0;0.770386;0;0;0.0786287;0.256877;5.0863e-16;1.5e+06;0.96324;0;1e+10;0;0.637578;350000;
4.391e-09;110.404;0;0;0.770386;0;0;0.0787739;0.258617;-2.30045e-16;1.5e+06;0.962763;0;1e+10;0;0.637578;350000;
4.392e-09;110.418;0;0;0.770386;0;0;0.0789192;0.260359;-7.04219e-16;1.5e+06;0.962281;0;1e+10;0;0.637578;350000;
4.393e-09;110.432;0;0;0.770386;0;0;0.0790646;0.262101;-4.74381e-16;1.5e+06;0.961796;0;1e+10;0;0.637578;350000;
4.394e-09;110.446;0;0;0.770386;0;0;0.0792102;0.263845;2.12684e-16;1.5e+06;0.961307;0;1e+10;0;0.637578;350000;
4.395e-09;110.46;0;0;0.770386;0;0;0.0793559;0.265589;6.70099e-16;1.5e+06;0.960815;0;1e+10;0;0.637578;350000;
4.396e-09;110.475;0;0;0.770386;0;0;0.0795017;0.267334;5.0863e-16;1.5e+06;0.960319;0;1e+10;0;0.637578;350000;
4.397e-09;110.489;0;0;0.770386;0;0;0.0796477;0.26908;-2.30045e-16;1.5e+06;0.959819;0;1e+10;0;0.637578;350000;
4.398e-09;110.504;0;0;0.770386;0;0;0.0797937;0.270827;-7.04219e-16;1.5e+06;0.959315;0;1e+10;0;0.637578;350000;
4.399e-09;110.519;0;0;0.770386;0;0;0.07994;0.272575;-4.74381e-16;1.5e+06;0.958808;0;1e+10;0;0.637578;350000;
4.4e-09;110.534;0;0;0.770386;0;0;0.0800863;0.274324;2.12684e-16;1.5e+06;0.958297;0;1e+10;0;0.637578;350000;
4.401e-09;110.549;0;0;0.770386;0;0;0.0802328;0.276073;6.70099e-16;1.5e+06;0.957782;0;1e+10;0;0.637578;350000;
4.402e-09;110.564;0;0;0.770386;0;0;0.0803794;0.277824;5.0863e-16;1.5e+06;0.957263;0;1e+10;0;0.637578;350000;
4.403e-09;110.58;0;0;0.770386;0;0;0.0805262;0.279575;-2.30045e-16;1.5e+06;0.956741;0;1e+10;0;0.637578;350000;
4.404e-09;110.596;0;0;0.770386;0;0;0.0806731;0.281327;-7.04219e-16;1.5e+06;0.956215;0;1e+10;0;0.637578;350000;
4.405e-09;110.611;0;0;0.770386;0;0;0.0808201;0.283081;-4.74381e-16;1.5e+06;0.955685;0;1e+10;0;0.637578;350000;
4.406e-09;110.627;0;0;0.770386;0;0;0.0809672;0.284835;2.12684e-16;1.5e+06;0.955151;0;1e+10;0;0.637578;350000;
4.407e-09;110.643;0;0;0.770386;0;0;0.0811145;0.286589;6.70099e-16;1.5e+06;0.954614;0;1e+10;0;0.637578;350000;
4.408e-09;110.659;0;0;0.770386;0;0;0.0812619;0.288345;5.0863e-16;1.5e+06;0.954072;0;1e+10;0;0.637578;350000;
4.409e-09;110.676;0;0;0.770386;0;0;0.0814094;0.290102;-2.30045e-16;1.5e+06;0.953527;0;1e+10;0;0.637578;350000;
4.41e-09;110.692;0;0;0.770386;0;0;0.0815571;0.291859;-7.04219e-16;1.5e+06;0.952978;0;1e+10;0;0.637578;350000;
4.411e-09;110.709;0;0;0.770386;0;0;0.0817049;0.293617;-4.74381e-16;1.5e+06;0.952425;0;1e+10;0;0.637578;350000;
4.412e-09;110.725;0;0;0.770386;0;0;0.0818528;0.295376;2.12684e-16;1.5e+06;0.951868;0;1e+10;0;0.637578;350000;
4.413e-09;110.742;0;0;0.770386;0;0;0.0820008;0.297136;6.70099e-16;1.5e+06;0.951308;0;1e+10;0;0.637578;350000;
4.414e-09;110.759;0;0;0.770386;0;0;0.082149;0.298896;5.0863e-16;1.5e+06;0.950743;0;1e+10;0;0.637578;350000;
4.415e-09;110.776;0;0;0.770386;0;0;0.0822973;0.300658;-2.30045e-16;1.5e+06;0.950175;0;1e+10;0;0.637578;350000;
4.416e-09;110.794;0;0;0.770386;0;0;0.0824457;0.30242;-7.04219e-16;1.5e+06;0.949603;0;1e+10;0;0.637578;350000;
4.417e-09;110.811;0;0;0.770386;0;0;0.0825942;0.304183;-4.74381e-16;1.5e+06;0.949026;0;1e+10;0;0.637578;350000;
4.418e-09;110.829;0;0;0.770386;0;0;0.0827429;0.305946;2.12684e-16;1.5e+06;0.948446;0;1e+10;0;0.637578;350000;
4.419e-09;110.847;0;0;0.770386;0;0;0.0828917;0.307711;6.70099e-16;1.5e+06;0.947862;0;1e+10;0;0.637578;350000;
4.42e-09;110.864;0;0;0.770386;0;0;0.0830406;0.309476;5.0863e-16;1.5e+06;0.947275;0;1e+10;0;0.637578;350000;
4.421e-09;110.882;0;0;0.770386;0;0;0.0831897;0.311242;-2.30045e-16;1.5e+06;0.946683;0;1e+10;0;0.637578;350000;
4.422e-09;110.901;0;0;0.770386;0;0;0.0833388;0.313008;-7.04219e-16;1.5e+06;0.946087;0;1e+10;0;0.637578;350000;
4.423e-09;110.919;0;0;0.770386;0;0;0.0834881;0.314775;-4.74381e-16;1.5e+06;0.945487;0;1e+10;0;0.637578;350000;
4.424e-09;110.937;0;0;0.770386;0;0;0.0836375;0.316543;2.12684e-16;1.5e+06;0.944884;0;1e+10;0;0.637578;350000;
4.425e-09;110.956;0;0;0.770386;0;0;0.083787;0.318312;6.70099e-16;1.5e+06;0.944276;0;1e+10;0;0.637578;350000;
4.426e-09;110.975;0;0;0.770386;0;0;0.0839367;0.320082;5.0863e-16;1.5e+06;0.943664;0;1e+10;0;0.637578;350000;
4.427e-09;110.994;0;0;0.770386;0;0;0.0840865;0.321852;-2.30045e-16;1.5e+06;0.943049;0;1e+10;0;0.637578;350000;
4.428e-09;111.013;0;0;0.770386;0;0;0.0842363;0.323623;-7.04219e-16;1.5e+06;0.942429;0;1e+10;0;0.637578;350000;
4.429e-09;111.032;0;0;0.770386;0;0;0.0843864;0.325394;-4.74381e-16;1.5e+06;0.941805;0;1e+10;0;0.637578;350000;
4.43e-09;111.052;0;0;0.770386;0;0;0.0845365;0.327166;2.12684e-16;1.5e+06;0.941178;0;1e+10;0;0.637578;350000;
4.431e-09;111.071;0;0;0.770386;0;0;0.0846867;0.328939;6.70099e-16;1.5e+06;0.940546;0;1e+10;0;0.637578;350000;
4.432e-09;111.091;0;0;0.770386;0;0;0.0848371;0.330713;5.0863e-16;1.5e+06;0.939911;0;1e+10;0;0.637578;350000;
4.433e-09;111.111;0;0;0.770386;0;0;0.0849876;0.332487;-2.30045e-16;1.5e+06;0.939271;0;1e+10;0;0.637578;350000;
4.434e-09;111.131;0;0;0.770386;0;0;0.0851382;0.334262;-7.04219e-16;1.5e+06;0.938627;0;1e+10;0;0.637578;350000;
4.435e-09;111.151;0;0;0.770386;0;0;0.0852889;0.336037;-4.74381e-16;1.5e+06;0.937979;0;1e+10;0;0.637578;350000;
4.436e-09;111.171;0;0;0.770386;0;0;0.0854397;0.337813;2.12684e-16;1.5e+06;0.937327;0;1e+10;0;0.637578;350000;
4.437e-09;111.192;0;0;0.770386;0;0;0.0855907;0.33959;6.70099e-16;1.5e+06;0.936671;0;1e+10;0;0.637578;350000;
4.438e-09;111.212;0;0;0.770386;0;0;0.0857418;0.341367;5.0863e-16;1.5e+06;0.936011;0;1e+10;0;0.637578;350000;
4.439e-09;111.233;0;0;0.770386;0;0;0.085893;0.343145;-2.30045e-16;1.5e+06;0.935347;0;1e+10;0;0.637578;350000;
4.44e-09;111.254;0;0;0.770386;0;0;0.0860442;0.344923;-7.04219e-16;1.5e+06;0.934679;0;1e+10;0;0.637578;350000;
4.441e-09;111.275;0;0;0.770386;0;0;0.0861957;0.346702;-4.74381e-16;1.5e+06;0.934006;0;1e+10;0;0.637578;350000;
4.442e-09;111.296;0;0;0.770386;0;0;0.0863472;0.348481;2.12684e-16;1.5e+06;0.93333;0;1e+10;0;0.637578;350000;
4.443e-09;111.318;0;0;0.770386;0;0;0.0864988;0.350261;6.70099e-16;1.5e+06;0.932649;0;1e+10;0;0.637578;350000;
4.444e-09;111.339;0;0;0.770386;0;0;0.0866506;0.352042;5.0863e-16;1.5e+06;0.931965;0;1e+10;0;0.637578;350000;
4.445e-09;111.361;0;0;0.770386;0;0;0.0868024;0.353823;-2.30045e-16;1.5e+06;0.931276;0;1e+10;0;0.637578;350000;
4.446e-09;111.383;0;0;0.770386;0;0;0.0869544;0.355605;-7.04219e-16;1.5e+06;0.930583;0;1e+10;0;0.637578;350000;
4.447e-09;111.405;0;0;0.770386;0;0;0.0871065;0.357387;-4.74381e-16;1.5e+06;0.929885;0;1e+10;0;0.637578;350000;
4.448e-09;111.427;0;0;0.770386;0;0;0.0872587;0.35917;2.12684e-16;1.5e+06;0.929184;0;1e+10;0;0.637578;350000;
4.449e-09;111.449;0;0;0.770386;0;0;0.087411;0.360953;6.70099e-16;1.5e+06;0.928478;0;1e+10;0;0.637578;350000;
4.45e-09;111.472;0;0;0.770386;0;0;0.0875634;0.362737;5.0863e-16;1.5e+06;0.927769;0;1e+10;0;0.637578;350000;
4.451e-09;111.494;0;0;0.770386;0;0;0.0877159;0.364521;-2.30045e-16;1.5e+06;0.927055;0;1e+10;0;0.637578;350000;
4.452e-09;111.517;0;0;0.770386;0;0;0.0878686;0.366306;-7.04219e-16;1.5e+06;0.926336;0;1e+10;0;0.637578;350000;
4.453e-09;111.54;0;0;0.770386;0;0;0.0880213;0.368091;-4.74381e-16;1.5e+06;0.925614;0;1e+10;0;0.637578;350000;
4.454e-09;111.563;0;0;0.770386;0;0;0.0881742;0.369876;2.12684e-16;1.5e+06;0.924887;0;1e+10;0;0.637578;350000;
4.455e-09;111.586;0;0;0.770386;0;0;0.0883271;0.371662;6.70099e-16;1.5e+06;0.924157;0;1e+10;0;0.637578;350000;
4.456e-09;111.61;0;0;0.770386;0;0;0.0884802;0.373449;5.0863e-16;1.5e+06;0.923421;0;1e+10;0;0.637578;350000;
4.457e-09;111.633;0;0;0.770386;0;0;0.0886333;0.375236;-2.30045e-16;1.5e+06;0.922682;0;1e+10;0;0.637578;350000;
4.458e-09;111.657;0;0;0.770386;0;0;0.0887866;0.377023;-7.04219e-16;1.5e+06;0.921938;0;1e+10;0;0.637578;350000;
4.459e-09;111.681;0;0;0.770386;0;0;0.08894;0.378811;-4.74381e-16;1.5e+06;0.921191;0;1e+10;0;0.637578;350000;
4.46e-09;111.705;0;0;0.770386;0;0;0.0890935;0.380599;2.12684e-16;1.5e+06;0.920438;0;1e+10;0;0.637578;350000;
4.461e-09;111.729;0;0;0.770386;0;0;0.0892471;0.382388;6.70099e-16;1.5e+06;0.919682;0;1e+10;0;0.637578;350000;
4.462e-09;111.754;0;0;0.770386;0;0;0.0894007;0.384176;5.0863e-16;1.5e+06;0.918921;0;1e+10;0;0.637578;350000;
4.463e-09;111.778;0;0;0.770386;0;0;0.0895545;0.385966;-2.30045e-16;1.5e+06;0.918156;0;1e+10;0;0.637578;350000;
4.464e-09;111.803;0;0;0.770386;0;0;0.0897084;0.387755;-7.04219e-16;1.5e+06;0.917387;0;1e+10;0;0.637578;350000;
4.465e-09;111.828;0;0;0.770386;0;0;0.0898624;0.389545;-4.74381e-16;1.5e+06;0.916613;0;1e+10;0;0.637578;350000;
4.466e-09;111.853;0;0;0.770386;0;0;0.0900165;0.391336;2.12684e-16;1.5e+06;0.915835;0;1e+10;0;0.637578;350000;
4.467e-09;111.878;0;0;0.770386;0;0;0.0901707;0.393126;6.70099e-16;1.5e+06;0.915052;0;1e+10;0;0.637578;350000;
4.468e-09;111.904;0;0;0.770386;0;0;0.090325;0.394917;5.0863e-16;1.5e+06;0.914266;0;1e+10;0;0.637578;350000;
4.469e-09;111.929;0;0;0.770386;0;0;0.0904794;0.396708;-2.30045e-16;1.5e+06;0.913475;0;1e+10;0;0.637578;350000;
4.47e-09;111.955;0;0;0.770386;0;0;0.0906338;0.3985;-7.04219e-16;1.5e+06;0.912679;0;1e+10;0;0.637578;350000;
4.471e-09;111.981;0;0;0.770386;0;0;0.0907884;0.400292;-4.74381e-16;1.5e+06;0.911879;0;1e+10;0;0.637578;350000;
4.472e-09;112.007;0;0;0.770386;0;0;0.0909431;0.402084;2.12684e-16;1.5e+06;0.911075;0;1e+10;0;0.637578;350000;
4.473e-09;112.033;0;0;0.770386;0;0;0.0910979;0.403876;6.70099e-16;1.5e+06;0.910266;0;1e+10;0;0.637578;350000;
4.474e-09;112.059;0;0;0.770386;0;0;0.0912527;0.405669;5.0863e-16;1.5e+06;0.909453;0;1e+10;0;0.637578;350000;
4.475e-09;112.086;0;0;0.770386;0;0;0.0914077;0.407462;-2.30045e-16;1.5e+06;0.908636;0;1e+10;0;0.637578;350000;
4.476e-09;112.113;0;0;0.770386;0;0;0.0915628;0.409255;-7.04219e-16;1.5e+06;0.907814;0;1e+10;0;0.637578;350000;
4.477e-09;112.14;0;0;0.770386;0;0;0.0917179;0.411048;-4.74381e-16;1.5e+06;0.906988;0;1e+10;0;0.637578;350000;
4.478e-09;112.167;0;0;0.770386;0;0;0.0918732;0.412842;2.12684e-16;1.5e+06;0.906157;0;1e+10;0;0.637578;350000;
4.479e-09;112.194;0;0;0.770386;0;0;0.0920285;0.414636;6.70099e-16;1.5e+06;0.905322;0;1e+10;0;0.637578;350000;
4.48e-09;112.221;0;0;0.770386;0;0;0.0921839;0.41643;5.0863e-16;1.5e+06;0.904482;0;1e+10;0;0.637578;350000;
4.481e-09;112.249;0;0;0.770386;0;0;0.0923395;0.418224;-2.30045e-16;1.5e+06;0.903638;0;1e+10;0;0.637578;350000;
4.482e-09;112.277;0;0;0.770386;0;0;0.0924951;0.420018;-7.04219e-16;1.5e+06;0.90279;0;1e+10;0;0.637578;350000;
4.483e-09;112.304;0;0;0.770386;0;0;0.0926508;0.421813;-4.74381e-16;1.5e+06;0.901937;0;1e+10;0;0.637578;350000;
4.484e-09;112.332;0;0;0.770386;0;0;0.0928066;0.423607;2.12684e-16;1.5e+06;0.901079;0;1e+10;0;0.637578;350000;
4.485e-09;112.361;0;0;0.770386;0;0;0.0929624;0.425402;6.70099e-16;1.5e+06;0.900217;0;1e+10;0;0.637578;350000;
4.486e-09;112.389;0;0;0.770386;0;0;0.0931184;0.427197;5.0863e-16;1.5e+06;0.899351;0;1e+10;0;0.637578;350000;
4.487e-09;112.418;0;0;0.770386;0;0;0.0932745;0.428992;-2.30045e-16;1.5e+06;0.89848;0;1e+10;0;0.637578;350000;
4.488e-09;112.446;0;0;0.770386;0;0;0.0934306;0.430787;-7.04219e-16;1.5e+06;0.897604;0;1e+10;0;0.637578;350000;
4.489e-09;112.475;0;0;0.770386;0;0;0.0935868;0.432582;-4.74381e-16;1.5e+06;0.896724;0;1e+10;0;0.637578;350000;
4.49e-09;112.504;0;0;0.770386;0;0;0.0937431;0.434377;2.12684e-16;1.5e+06;0.89584;0;1e+10;0;0.637578;350000;
4.491e-09;112.534;0;0;0.770386;0;0;0.0938995;0.436173;6.70099e-16;1.5e+06;0.89495;0;1e+10;0;0.637578;350000;
4.492e-09;112.563;0;0;0.770386;0;0;0.094056;0.437968;5.0863e-16;1.5e+06;0.894057;0;1e+10;0;0.637578;350000;
4.493e-09;112.593;0;0;0.770386;0;0;0.0942126;0.439764;-2.30045e-16;1.5e+06;0.893158;0;1e+10;0;0.637578;350000;
4.494e-09;112.623;0;0;0.770386;0;0;0.0943692;0.441559;-7.04219e-16;1.5e+06;0.892256;0;1e+10;0;0.637578;350000;
4.495e-09;112.653;0;0;0.770386;0;0;0.0945259;0.443355;-4.74381e-16;1.5e+06;0.891348;0;1e+10;0;0.637578;350000;
4.496e-09;112.683;0;0;0.770386;0;0;0.0946827;0.44515;2.12684e-16;1.5e+06;0.890436;0;1e+10;0;0.637578;350000;
4.497e-09;112.713;0;0;0.770386;0;0;0.0948396;0.446946;6.70099e-16;1.5e+06;0.88952;0;1e+10;0;0.637578;350000;
4.498e-09;112.743;0;0;0.770386;0;0;0.0949966;0.448741;5.0863e-16;1.5e+06;0.888598;0;1e+10;0;0.637578;350000;
4.499e-09;112.774;0;0;0.770386;0;0;0.0951536;0.450537;-2.30045e-16;1.5e+06;0.887673;0;1e+10;0;0.637578;350000;
4.5e-09;112.805;0;0;0.770386;0;0;0.0953107;0.452332;-7.04219e-16;1.5e+06;0.886742;0;1e+10;0;0.637578;350000;
4.501e-09;112.836;0;0;0.770386;0;0;0.0954679;0.454127;-4.74381e-16;1.5e+06;0.885807;0;1e+10;0;0.637578;350000;
4.502e-09;112.867;0;0;0.770386;0;0;0.0956252;0.455923;2.12684e-16;1.5e+06;0.884867;0;1e+10;0;0.637578;350000;
4.503e-09;112.898;0;0;0.770386;0;0;0.0957825;0.457718;6.70099e-16;1.5e+06;0.883923;0;1e+10;0;0.637578;350000;
4.504e-09;112.93;0;0;0.770386;0;0;0.09594;0.459513;5.0863e-16;1.5e+06;0.882974;0;1e+10;0;0.637578;350000;
4.505e-09;112.962;0;0;0.770386;0;0;0.0960975;0.461308;-2.30045e-16;1.5e+06;0.88202;0;1e+10;0;0.637578;350000;
4.506e-09;112.994;0;0;0.770386;0;0;0.096255;0.463103;-7.04219e-16;1.5e+06;0.881062;0;1e+10;0;0.637578;350000;
4.507e-09;113.026;0;0;0.770386;0;0;0.0964127;0.464898;-4.74381e-16;1.5e+06;0.880099;0;1e+10;0;0.637578;350000;
4.508e-09;113.058;0;0;0.770386;0;0;0.0965704;0.466693;2.12684e-16;1.5e+06;0.879131;0;1e+10;0;0.637578;350000;
4.509e-09;113.09;0;0;0.770386;0;0;0.0967282;0.468487;6.70099e-16;1.5e+06;0.878159;0;1e+10;0;0.637578;350000;
4.51e-09;113.123;0;0;0.770386;0;0;0.096886;0.470282;5.0863e-16;1.5e+06;0.877182;0;1e+10;0;0.637578;350000;
4.511e-09;113.156;0;0;0.770386;0;0;0.097044;0.472076;-2.30045e-16;1.5e+06;0.8762;0;1e+10;0;0.637578;350000;
4.512e-09;113.189;0;0;0.770386;0;0;0.097202;0.47387;-7.04219e-16;1.5e+06;0.875214;0;1e+10;0;0.637578;350000;
4.513e-09;113.222;0;0;0.770386;0;0;0.09736;0.475664;-4.74381e-16;1.5e+06;0.874222;0;1e+10;0;0.637578;350000;
4.514e-09;113.255;0;0;0.770386;0;0;0.0975181;0.477458;2.12684e-16;1.5e+06;0.873226;0;1e+10;0;0.637578;350000;
4.515e-09;113.289;0;0;0.770386;0;0;0.0976763;0.479251;6.70099e-16;1.5e+06;0.872226;0;1e+10;0;0.637578;350000;
4.516e-09;113.322;0;0;0.770386;0;0;0.0978346;0.481044;5.0863e-16;1.5e+06;0.87122;0;1e+10;0;0.637578;350000;
4.517e-09;113.356;0;0;0.770386;0;0;0.0979929;0.482837;-2.30045e-16;1.5e+06;0.87021;0;1e+10;0;0.637578;350000;
4.518e-09;113.39;0;0;0.770386;0;0;0.0981513;0.48463;-7.04219e-16;1.5e+06;0.869195;0;1e+10;0;0.637578;350000;
4.519e-09;113.424;0;0;0.770386;0;0;0.0983098;0.486422;-4.74381e-16;1.5e+06;0.868175;0;1e+10;0;0.637578;350000;
4.52e-09;113.459;0;0;0.770386;0;0;0.0984683;0.488215;2.12684e-16;1.5e+06;0.867151;0;1e+10;0;0.637578;350000;
4.521e-09;113.494;0;0;0.770386;0;0;0.0986269;0.490006;6.70099e-16;1.5e+06;0.866121;0;1e+10;0;0.637578;350000;
4.522e-09;113.528;0;0;0.770386;0;0;0.0987855;0.491798;5.0863e-16;1.5e+06;0.865087;0;1e+10;0;0.637578;350000;
4.523e-09;113.563;0;0;0.770386;0;0;0.0989442;0.493589;-2.30045e-16;1.5e+06;0.864048;0;1e+10;0;0.637578;350000;
4.524e-09;113.598;0;0;0.770386;0;0;0.099103;0.49538;-7.04219e-16;1.5e+06;0.863005;0;1e+10;0;0.637578;350000;
4.525e-09;113.634;0;0;0.770386;0;0;0.0992618;0.497171;-4.74381e-16;1.5e+06;0.861956;0;1e+10;0;0.637578;350000;
4.526e-09;113.669;0;0;0.770386;0;0;0.0994206;0.498961;2.12684e-16;1.5e+06;0.860903;0;1e+10;0;0.637578;350000;
4.527e-09;113.705;0;0;0.770386;0;0;0.0995796;0.50075;6.70099e-16;1.5e+06;0.859845;0;1e+10;0;0.637578;350000;
4.528e-09;113.741;0;0;0.770386;0;0;0.0997386;0.50254;5.0863e-16;1.5e+06;0.858782;0;1e+10;0;0.637578;350000;
4.529e-09;113.777;0;0;0.770386;0;0;0.0998976;0.504329;-2.30045e-16;1.5e+06;0.857714;0;1e+10;0;0.637578;350000;
4.53e-09;113.813;0;0;0.770386;0;0;0.100057;0.506117;-7.04219e-16;1.5e+06;0.856641;0;1e+10;0;0.637578;350000;
4.531e-09;113.85;0;0;0.770386;0;0;0.100216;0.507905;-4.74381e-16;1.5e+06;0.855563;0;1e+10;0;0.637578;350000;
4.532e-09;113.886;0;0;0.770386;0;0;0.100375;0.509693;2.12684e-16;1.5e+06;0.854481;0;1e+10;0;0.637578;350000;
4.533e-09;113.923;0;0;0.770386;0;0;0.100534;0.51148;6.70099e-16;1.5e+06;0.853394;0;1e+10;0;0.637578;350000;
4.534e-09;113.96;0;0;0.770386;0;0;0.100694;0.513267;5.0863e-16;1.5e+06;0.852301;0;1e+10;0;0.637578;350000;
4.535e-09;113.997;0;0;0.770386;0;0;0.100853;0.515053;-2.30045e-16;1.5e+06;0.851204;0;1e+10;0;0.637578;350000;
4.536e-09;114.035;0;0;0.770386;0;0;0.101012;0.516839;-7.04219e-16;1.5e+06;0.850102;0;1e+10;0;0.637578;350000;
4.537e-09;114.072;0;0;0.770386;0;0;0.101172;0.518624;-4.74381e-16;1.5e+06;0.848995;0;1e+10;0;0.637578;350000;
4.538e-09;114.11;0;0;0.770386;0;0;0.101331;0.520409;2.12684e-16;1.5e+06;0.847883;0;1e+10;0;0.637578;350000;
4.539e-09;114.148;0;0;0.770386;0;0;0.101491;0.522193;6.70099e-16;1.5e+06;0.846767;0;1e+10;0;0.637578;350000;
4.54e-09;114.186;0;0;0.770386;0;0;0.10165;0.523977;5.0863e-16;1.5e+06;0.845645;0;1e+10;0;0.637578;350000;
4.541e-09;114.224;0;0;0.770386;0;0;0.10181;0.52576;-2.30045e-16;1.5e+06;0.844518;0;1e+10;0;0.637578;350000;
4.542e-09;114.263;0;0;0.770386;0;0;0.10197;0.527542;-7.04219e-16;1.5e+06;0.843387;0;1e+10;0;0.637578;350000;
4.543e-09;114.301;0;0;0.770386;0;0;0.102129;0.529324;-4.74381e-16;1.5e+06;0.84225;0;1e+10;0;0.637578;350000;
4.544e-09;114.34;0;0;0.770386;0;0;0.102289;0.531105;2.12684e-16;1.5e+06;0.841109;0;1e+10;0;0.637578;350000;
4.545e-09;114.379;0;0;0.770386;0;0;0.102449;0.532886;6.70099e-16;1.5e+06;0.839962;0;1e+10;0;0.637578;350000;
4.546e-09;114.419;0;0;0.770386;0;0;0.102609;0.534666;5.0863e-16;1.5e+06;0.838811;0;1e+10;0;0.637578;350000;
4.547e-09;114.458;0;0;0.770386;0;0;0.102769;0.536445;-2.30045e-16;1.5e+06;0.837655;0;1e+10;0;0.637578;350000;
4.548e-09;114.498;0;0;0.770386;0;0;0.102929;0.538224;-7.04219e-16;1.5e+06;0.836493;0;1e+10;0;0.637578;350000;
4.549e-09;114.537;0;0;0.770386;0;0;0.103089;0.540001;-4.74381e-16;1.5e+06;0.835327;0;1e+10;0;0.637578;350000;
4.55e-09;114.577;0;0;0.770386;0;0;0.103249;0.541779;2.12684e-16;1.5e+06;0.834156;0;1e+10;0;0.637578;350000;
4.551e-09;114.618;0;0;0.770386;0;0;0.103409;0.543555;6.70099e-16;1.5e+06;0.832979;0;1e+10;0;0.637578;350000;
4.552e-09;114.658;0;0;0.770386;0;0;0.103569;0.545331;5.0863e-16;1.5e+06;0.831798;0;1e+10;0;0.637578;350000;
4.553e-09;114.699;0;0;0.770386;0;0;0.103729;0.547106;-2.30045e-16;1.5e+06;0.830612;0;1e+10;0;0.637578;350000;
4.554e-09;114.739;0;0;0.770386;0;0;0.103889;0.54888;-7.04219e-16;1.5e+06;0.82942;0;1e+10;0;0.637578;350000;
4.555e-09;114.78;0;0;0.770386;0;0;0.104049;0.550654;-4.74381e-16;1.5e+06;0.828224;0;1e+10;0;0.637578;350000;
4.556e-09;114.822;0;0;0.770386;0;0;0.104209;0.552426;2.12684e-16;1.5e+06;0.827022;0;1e+10;0;0.637578;350000;
4.557e-09;114.863;0;0;0.770386;0;0;0.104369;0.554198;6.70099e-16;1.5e+06;0.825816;0;1e+10;0;0.637578;350000;
4.558e-09;114.905;0;0;0.770386;0;0;0.10453;0.555969;5.0863e-16;1.5e+06;0.824604;0;1e+10;0;0.637578;350000;
4.559e-09;114.946;0;0;0.770386;0;0;0.10469;0.557739;-2.30045e-16;1.5e+06;0.823387;0;1e+10;0;0.637578;350000;
4.56e-09;114.988;0;0;0.770386;0;0;0.10485;0.559509;-7.04219e-16;1.5e+06;0.822166;0;1e+10;0;0.637578;350000;
4.561e-09;115.03;0;0;0.770386;0;0;0.105011;0.561277;-4.74381e-16;1.5e+06;0.820939;0;1e+10;0;0.637578;350000;
4.562e-09;115.073;0;0;0.770386;0;0;0.105171;0.563045;2.12684e-16;1.5e+06;0.819707;0;1e+10;0;0.637578;350000;
4.563e-09;115.115;0;0;0.770386;0;0;0.105331;0.564811;6.70099e-16;1.5e+06;0.81847;0;1e+10;0;0.637578;350000;
4.564e-09;115.158;0;0;0.770386;0;0;0.105492;0.566577;5.0863e-16;1.5e+06;0.817228;0;1e+10;0;0.637578;350000;
4.565e-09;115.201;0;0;0.770386;0;0;0.105652;0.568342;-2.30045e-16;1.5e+06;0.815981;0;1e+10;0;0.637578;350000;
4.566e-09;115.244;0;0;0.770386;0;0;0.105813;0.570106;-7.04219e-16;1.5e+06;0.814729;0;1e+10;0;0.637578;350000;
4.567e-09;115.287;0;0;0.770386;0;0;0.105973;0.571869;-4.74381e-16;1.5e+06;0.813472;0;1e+10;0;0.637578;350000;
4.568e-09;115.331;0;0;0.770386;0;0;0.106134;0.57363;2.12684e-16;1.5e+06;0.812209;0;1e+10;0;0.637578;350000;
4.569e-09;115.375;0;0;0.770386;0;0;0.106294;0.575391;6.70099e-16;1.5e+06;0.810942;0;1e+10;0;0.637578;350000;
