F. Angle Azim.	Field	AC Voltage	Phase	F. Angle Azim.	Field	AC Voltage	Phase	F. Angle Azim.	Field	AC Voltage	Phase	F. Angle Azim.	Field	AC Voltage	Phase	F. Angle Azim.	Field	AC Voltage	Phase	F. Angle Azim.	Field	AC Voltage	Phase	F. Angle Azim.	Field	AC Voltage	Phase	F. Angle Azim.	Field	AC Voltage	Phase	F. Angle Azim.	Field	AC Voltage	Phase	F. Angle Azim.	Field	AC Voltage	Phase	F. Angle Azim.	Field	AC Voltage	Phase	F. Angle Azim.	Field	AC Voltage	Phase
75.000000E+0	5.000000E+3	11.969150E-3	4.760105E-3	75.000000E+0	5.000000E+3	34.086594E-9	-219.234400E-9	75.000000E+0	4.500000E+3	43.493020E-9	-200.235200E-9	75.000000E+0	4.000000E+3	95.274820E-9	-220.631500E-9	75.000000E+0	3.500000E+3	58.859910E-9	-235.532700E-9	75.000000E+0	3.000000E+3	43.306740E-9	-217.185500E-9	75.000000E+0	2.500000E+3	51.316162E-9	-209.362400E-9	75.000000E+0	2.000000E+3	34.924800E-9	-179.001000E-9	75.000000E+0	1.500000E+3	54.203284E-9	-205.916800E-9	75.000000E+0	1.000000E+3	5.960476E-9	-186.731000E-9	75.000000E+0	500.000000E+0	49.453520E-9	-47.777124E-9	75.000000E+0	100.000000E+0	5.029157E-9	929.092100E-9
80.000000E+0	5.000000E+3	11.941490E-3	4.756480E-3	80.000000E+0	5.000000E+3	29.429965E-9	-161.492100E-9	80.000000E+0	4.500000E+3	72.271040E-9	-166.707500E-9	80.000000E+0	4.000000E+3	14.994369E-9	-139.140080E-9	80.000000E+0	3.500000E+3	54.110133E-9	-154.414100E-9	80.000000E+0	3.000000E+3	36.694302E-9	-196.137600E-9	80.000000E+0	2.500000E+3	17.881500E-9	-185.706700E-9	80.000000E+0	2.000000E+3	39.581430E-9	-179.746100E-9	80.000000E+0	1.500000E+3	24.121394E-9	-131.410400E-9	80.000000E+0	1.000000E+3	41.816610E-9	-121.072660E-9	80.000000E+0	500.000000E+0	17.974639E-9	-31.758300E-9	80.000000E+0	100.000000E+0	17.508980E-9	756.982600E-9
85.000000E+0	5.000000E+3	11.911840E-3	4.752190E-3	85.000000E+0	5.000000E+3	52.806290E-9	-142.679400E-9	85.000000E+0	4.500000E+3	23.469476E-9	-137.743390E-9	85.000000E+0	4.000000E+3	73.761210E-9	-138.302070E-9	85.000000E+0	3.500000E+3	-2.235181E-9	-130.758400E-9	85.000000E+0	3.000000E+3	33.434664E-9	-135.601580E-9	85.000000E+0	2.500000E+3	72.829800E-9	-158.139410E-9	85.000000E+0	2.000000E+3	19.744144E-9	-124.425420E-9	85.000000E+0	1.500000E+3	18.999088E-9	-52.899410E-9	85.000000E+0	1.000000E+3	22.258701E-9	-92.667080E-9	85.000000E+0	500.000000E+0	43.958648E-9	-31.665154E-9	85.000000E+0	100.000000E+0	12.293529E-9	383.893000E-9
90.000000E+0	5.000000E+3	11.880440E-3	4.747895E-3	90.000000E+0	5.000000E+3	4.284110E-9	-78.231550E-9	90.000000E+0	4.500000E+3	36.042388E-9	-106.171460E-9	90.000000E+0	4.000000E+3	17.043304E-9	-114.553340E-9	90.000000E+0	3.500000E+3	33.341519E-9	-84.098900E-9	90.000000E+0	3.000000E+3	55.414031E-9	-116.974780E-9	90.000000E+0	2.500000E+3	34.738516E-9	-86.706600E-9	90.000000E+0	2.000000E+3	44.703740E-9	-81.025530E-9	90.000000E+0	1.500000E+3	55.600270E-9	-66.217370E-9	90.000000E+0	1.000000E+3	47.684000E-9	-53.830720E-9	90.000000E+0	500.000000E+0	42.282326E-9	-38.650096E-9	90.000000E+0	100.000000E+0	22.072448E-9	-9.313280E-9
95.000000E+0	5.000000E+3	11.848220E-3	4.743514E-3	95.000000E+0	5.000000E+3	27.474171E-9	-106.730030E-9	95.000000E+0	4.500000E+3	43.120484E-9	-68.173200E-9	95.000000E+0	4.000000E+3	17.229582E-9	-16.670765E-9	95.000000E+0	3.500000E+3	38.463830E-9	-55.879660E-9	95.000000E+0	3.000000E+3	47.218336E-9	-43.865502E-9	95.000000E+0	2.500000E+3	-651.940000E-12	-43.120460E-9	95.000000E+0	2.000000E+3	35.856146E-9	-19.837267E-9	95.000000E+0	1.500000E+3	20.861754E-9	-29.895592E-9	95.000000E+0	1.000000E+3	38.370729E-9	-61.001960E-9	95.000000E+0	500.000000E+0	54.017000E-9	-81.118660E-9	95.000000E+0	100.000000E+0	31.385732E-9	-417.793200E-9
100.000000E+0	5.000000E+3	11.816170E-3	4.738840E-3	100.000000E+0	5.000000E+3	15.925692E-9	17.229541E-9	100.000000E+0	4.500000E+3	-15.087510E-9	-3.818446E-9	100.000000E+0	4.000000E+3	372.512000E-12	5.308596E-9	100.000000E+0	3.500000E+3	57.928528E-9	14.528705E-9	100.000000E+0	3.000000E+3	9.220143E-9	-17.229567E-9	100.000000E+0	2.500000E+3	22.538107E-9	-34.831680E-9	100.000000E+0	2.000000E+3	39.302034E-9	10.430898E-9	100.000000E+0	1.500000E+3	-1.676366E-9	-15.087509E-9	100.000000E+0	1.000000E+3	43.027326E-9	16.205093E-9	100.000000E+0	500.000000E+0	72.550380E-9	-51.968080E-9	100.000000E+0	100.000000E+0	25.704624E-9	-665.154000E-9
105.000000E+0	5.000000E+3	11.784710E-3	4.734735E-3	105.000000E+0	5.000000E+3	39.208896E-9	-7.450612E-9	105.000000E+0	4.500000E+3	37.253109E-9	54.203210E-9	105.000000E+0	4.000000E+3	31.851402E-9	70.780854E-9	105.000000E+0	3.500000E+3	46.752670E-9	41.909772E-9	105.000000E+0	3.000000E+3	47.870335E-9	-4.656644E-9	105.000000E+0	2.500000E+3	17.043298E-9	34.365978E-9	105.000000E+0	2.000000E+3	41.537210E-9	27.474198E-9	105.000000E+0	1.500000E+3	6.426190E-9	27.474176E-9	105.000000E+0	1.000000E+3	16.018844E-9	34.179705E-9	105.000000E+0	500.000000E+0	59.511840E-9	-83.912640E-9	105.000000E+0	100.000000E+0	53.551370E-9	-943.248100E-9
110.000000E+0	5.000000E+3	11.755320E-3	4.730250E-3	110.000000E+0	5.000000E+3	8.847613E-9	81.584440E-9	110.000000E+0	4.500000E+3	20.489212E-9	96.206120E-9	110.000000E+0	4.000000E+3	32.782744E-9	54.203260E-9	110.000000E+0	3.500000E+3	27.753538E-9	76.927620E-9	110.000000E+0	3.000000E+3	-3.632188E-9	65.286080E-9	110.000000E+0	2.500000E+3	12.293512E-9	102.725460E-9	110.000000E+0	2.000000E+3	36.321750E-9	59.698120E-9	110.000000E+0	1.500000E+3	42.282301E-9	94.436700E-9	110.000000E+0	1.000000E+3	72.177970E-9	36.601192E-9	110.000000E+0	500.000000E+0	33.527830E-9	-35.483605E-9	110.000000E+0	100.000000E+0	56.810947E-9	-841.081100E-9
115.000000E+0	5.000000E+3	11.730060E-3	4.725870E-3	115.000000E+0	5.000000E+3	12.572934E-9	88.848660E-9	115.000000E+0	4.500000E+3	38.091296E-9	124.146030E-9	115.000000E+0	4.000000E+3	37.159944E-9	89.686820E-9	115.000000E+0	3.500000E+3	12.945454E-9	110.734970E-9	115.000000E+0	3.000000E+3	9.127030E-9	114.367040E-9	115.000000E+0	2.500000E+3	2.142072E-9	128.988830E-9	115.000000E+0	2.000000E+3	37.625656E-9	131.689700E-9	115.000000E+0	1.500000E+3	19.371602E-9	104.401870E-9	115.000000E+0	1.000000E+3	27.846684E-9	131.689770E-9	115.000000E+0	500.000000E+0	5.587974E-9	35.390474E-9	115.000000E+0	100.000000E+0	41.537198E-9	-633.209900E-9
120.000000E+0	5.000000E+3	11.709570E-3	4.723485E-3	120.000000E+0	5.000000E+3	52.992550E-9	150.502500E-9	120.000000E+0	4.500000E+3	27.008504E-9	145.566430E-9	120.000000E+0	4.000000E+3	25.052706E-9	181.701800E-9	120.000000E+0	3.500000E+3	62.212706E-9	155.811100E-9	120.000000E+0	3.000000E+3	53.737660E-9	153.110100E-9	120.000000E+0	2.500000E+3	24.773326E-9	188.221300E-9	120.000000E+0	2.000000E+3	32.223950E-9	175.555400E-9	120.000000E+0	1.500000E+3	10.803406E-9	169.781200E-9	120.000000E+0	1.000000E+3	4.749773E-9	188.686800E-9	120.000000E+0	500.000000E+0	37.718766E-9	84.843890E-9	120.000000E+0	100.000000E+0	99.186322E-9	-139.885510E-9
125.000000E+0	5.000000E+3	11.693560E-3	4.720624E-3	125.000000E+0	5.000000E+3	55.693440E-9	160.001900E-9	125.000000E+0	4.500000E+3	50.105430E-9	173.692600E-9	125.000000E+0	4.000000E+3	2.142051E-9	230.224200E-9	125.000000E+0	3.500000E+3	15.646314E-9	212.715100E-9	125.000000E+0	3.000000E+3	30.174990E-9	203.029400E-9	125.000000E+0	2.500000E+3	14.621832E-9	212.435600E-9	125.000000E+0	2.000000E+3	46.473280E-9	221.655500E-9	125.000000E+0	1.500000E+3	1.303866E-9	228.827200E-9	125.000000E+0	1.000000E+3	52.806300E-9	226.219600E-9	125.000000E+0	500.000000E+0	43.306740E-9	204.333300E-9	125.000000E+0	100.000000E+0	-19.092252E-9	314.230000E-9
130.000000E+0	5.000000E+3	11.682290E-3	4.718810E-3	130.000000E+0	5.000000E+3	2.142056E-9	198.931300E-9	130.000000E+0	4.500000E+3	-6.891832E-9	222.028500E-9	130.000000E+0	4.000000E+3	11.455317E-9	284.800200E-9	130.000000E+0	3.500000E+3	-16.205116E-9	249.409700E-9	130.000000E+0	3.000000E+3	52.433750E-9	227.057700E-9	130.000000E+0	2.500000E+3	14.994378E-9	275.486800E-9	130.000000E+0	2.000000E+3	29.429932E-9	275.580100E-9	130.000000E+0	1.500000E+3	17.229551E-9	288.618800E-9	130.000000E+0	1.000000E+3	12.386674E-9	313.298600E-9	130.000000E+0	500.000000E+0	19.371624E-9	325.219700E-9	130.000000E+0	100.000000E+0	-29.243676E-9	853.653900E-9
135.000000E+0	5.000000E+3	11.676710E-3	4.717860E-3	135.000000E+0	5.000000E+3	-2.235197E-9	218.303200E-9	135.000000E+0	4.500000E+3	5.494831E-9	283.869000E-9	135.000000E+0	4.000000E+3	15.553202E-9	271.202900E-9	135.000000E+0	3.500000E+3	1.676380E-9	286.011000E-9	135.000000E+0	3.000000E+3	1.769526E-9	302.308900E-9	135.000000E+0	2.500000E+3	12.945460E-9	318.234800E-9	135.000000E+0	2.000000E+3	54.855194E-9	352.972900E-9	135.000000E+0	1.500000E+3	22.910677E-9	369.085100E-9	135.000000E+0	1.000000E+3	-16.670775E-9	405.127100E-9	135.000000E+0	500.000000E+0	-40.326488E-9	509.343400E-9	135.000000E+0	100.000000E+0	-76.834480E-9	1.249471E-6
140.000000E+0	5.000000E+3	11.676260E-3	4.717188E-3	140.000000E+0	5.000000E+3	37.905014E-9	278.001700E-9	140.000000E+0	4.500000E+3	17.043299E-9	329.410700E-9	140.000000E+0	4.000000E+3	26.170292E-9	299.049600E-9	140.000000E+0	3.500000E+3	93.116000E-12	323.170700E-9	140.000000E+0	3.000000E+3	10.803388E-9	305.382500E-9	140.000000E+0	2.500000E+3	32.782706E-9	370.761300E-9	140.000000E+0	2.000000E+3	38.277560E-9	395.627500E-9	140.000000E+0	1.500000E+3	6.891814E-9	424.126100E-9	140.000000E+0	1.000000E+3	-7.543756E-9	481.031200E-9	140.000000E+0	500.000000E+0	-6.333019E-9	642.895700E-9	140.000000E+0	100.000000E+0	-53.458240E-9	1.786563E-6
145.000000E+0	5.000000E+3	11.682120E-3	4.718715E-3	145.000000E+0	5.000000E+3	6.612434E-9	272.693100E-9	145.000000E+0	4.500000E+3	11.175940E-9	324.847200E-9	145.000000E+0	4.000000E+3	18.626556E-9	370.761100E-9	145.000000E+0	3.500000E+3	39.767702E-9	328.851900E-9	145.000000E+0	3.000000E+3	16.857022E-9	394.510100E-9	145.000000E+0	2.500000E+3	-45.728180E-9	407.827900E-9	145.000000E+0	2.000000E+3	1.210736E-9	462.963000E-9	145.000000E+0	1.500000E+3	-4.284102E-9	497.701800E-9	145.000000E+0	1.000000E+3	13.224868E-9	588.133900E-9	145.000000E+0	500.000000E+0	14.528748E-9	771.604300E-9	145.000000E+0	100.000000E+0	-103.004960E-9	2.149878E-6
150.000000E+0	5.000000E+3	11.690900E-3	4.718905E-3	150.000000E+0	5.000000E+3	-11.175916E-9	354.928700E-9	150.000000E+0	4.500000E+3	-30.454412E-9	383.054900E-9	150.000000E+0	4.000000E+3	8.009398E-9	397.862900E-9	150.000000E+0	3.500000E+3	-28.219222E-9	398.607800E-9	150.000000E+0	3.000000E+3	12.479794E-9	438.282800E-9	150.000000E+0	2.500000E+3	-9.872078E-9	446.664100E-9	150.000000E+0	2.000000E+3	6.612430E-9	492.020800E-9	150.000000E+0	1.500000E+3	-8.195679E-9	546.876300E-9	150.000000E+0	1.000000E+3	10.337716E-9	657.517400E-9	150.000000E+0	500.000000E+0	-30.640699E-9	958.895200E-9	150.000000E+0	100.000000E+0	-132.807380E-9	2.410465E-6
155.000000E+0	5.000000E+3	11.705930E-3	4.721670E-3	155.000000E+0	5.000000E+3	14.156195E-9	402.705700E-9	155.000000E+0	4.500000E+3	69.942710E-9	384.824100E-9	155.000000E+0	4.000000E+3	9.126998E-9	401.215800E-9	155.000000E+0	3.500000E+3	3.166510E-9	404.661400E-9	155.000000E+0	3.000000E+3	-33.248410E-9	467.898800E-9	155.000000E+0	2.500000E+3	4.563488E-9	476.094900E-9	155.000000E+0	2.000000E+3	12.386660E-9	531.230000E-9	155.000000E+0	1.500000E+3	-32.503340E-9	598.005900E-9	155.000000E+0	1.000000E+3	1.862657E-9	776.167800E-9	155.000000E+0	500.000000E+0	-54.389480E-9	1.064136E-6	155.000000E+0	100.000000E+0	-155.997300E-9	2.737171E-6
160.000000E+0	5.000000E+3	11.725840E-3	4.723580E-3	160.000000E+0	5.000000E+3	42.002914E-9	370.016400E-9	160.000000E+0	4.500000E+3	19.651030E-9	389.294700E-9	160.000000E+0	4.000000E+3	30.454444E-9	455.884800E-9	160.000000E+0	3.500000E+3	46.752690E-9	433.439300E-9	160.000000E+0	3.000000E+3	2.793988E-9	471.344800E-9	160.000000E+0	2.500000E+3	16.018841E-9	545.665600E-9	160.000000E+0	2.000000E+3	5.494832E-9	575.374700E-9	160.000000E+0	1.500000E+3	-3.725342E-9	668.413900E-9	160.000000E+0	1.000000E+3	-11.548466E-9	763.874500E-9	160.000000E+0	500.000000E+0	-65.286100E-9	1.188004E-6	160.000000E+0	100.000000E+0	-117.254240E-9	2.940851E-6
165.000000E+0	5.000000E+3	11.749800E-3	4.726915E-3	165.000000E+0	5.000000E+3	43.958635E-9	405.220400E-9	165.000000E+0	4.500000E+3	-19.092217E-9	411.180700E-9	165.000000E+0	4.000000E+3	20.582337E-9	450.017100E-9	165.000000E+0	3.500000E+3	9.499562E-9	500.403400E-9	165.000000E+0	3.000000E+3	17.043278E-9	510.461100E-9	165.000000E+0	2.500000E+3	-2.048924E-9	584.594700E-9	165.000000E+0	2.000000E+3	-4.377243E-9	616.353100E-9	165.000000E+0	1.500000E+3	-6.705550E-9	711.161400E-9	165.000000E+0	1.000000E+3	24.773316E-9	851.232500E-9	165.000000E+0	500.000000E+0	-22.631252E-9	1.288307E-6	165.000000E+0	100.000000E+0	-179.466800E-9	3.226768E-6
170.000000E+0	5.000000E+3	11.776870E-3	4.730442E-3	170.000000E+0	5.000000E+3	-6.333025E-9	401.215600E-9	170.000000E+0	4.500000E+3	-17.043280E-9	415.371700E-9	170.000000E+0	4.000000E+3	15.087522E-9	470.134300E-9	170.000000E+0	3.500000E+3	9.592656E-9	474.418500E-9	170.000000E+0	3.000000E+3	17.974610E-9	536.631700E-9	170.000000E+0	2.500000E+3	-6.426136E-9	550.042800E-9	170.000000E+0	2.000000E+3	-9.033880E-9	661.894700E-9	170.000000E+0	1.500000E+3	34.831640E-9	719.822900E-9	170.000000E+0	1.000000E+3	-31.292606E-9	914.283600E-9	170.000000E+0	500.000000E+0	-35.111038E-9	1.321461E-6	170.000000E+0	100.000000E+0	-142.865740E-9	3.369726E-6
175.000000E+0	5.000000E+3	11.806140E-3	4.734925E-3	175.000000E+0	5.000000E+3	2.048923E-9	439.586200E-9	175.000000E+0	4.500000E+3	10.524012E-9	438.841100E-9	175.000000E+0	4.000000E+3	745.079000E-12	494.442300E-9	175.000000E+0	3.500000E+3	18.626544E-9	503.662600E-9	175.000000E+0	3.000000E+3	558.784000E-12	543.430300E-9	175.000000E+0	2.500000E+3	-16.577637E-9	579.099900E-9	175.000000E+0	2.000000E+3	11.082802E-9	631.719800E-9	175.000000E+0	1.500000E+3	-19.930400E-9	772.722000E-9	175.000000E+0	1.000000E+3	-32.596460E-9	912.048500E-9	175.000000E+0	500.000000E+0	-51.781800E-9	1.412358E-6	175.000000E+0	100.000000E+0	-132.434940E-9	3.468446E-6
180.000000E+0	5.000000E+3	11.837360E-3	4.738840E-3	180.000000E+0	5.000000E+3	30.454442E-9	436.140200E-9	180.000000E+0	4.500000E+3	-37.998150E-9	476.001700E-9	180.000000E+0	4.000000E+3	-8.940762E-9	445.267400E-9	180.000000E+0	3.500000E+3	15.553166E-9	482.055600E-9	180.000000E+0	3.000000E+3	-33.062120E-9	552.371100E-9	180.000000E+0	2.500000E+3	-12.852316E-9	558.797200E-9	180.000000E+0	2.000000E+3	6.891850E-9	652.488400E-9	180.000000E+0	1.500000E+3	2.235204E-9	739.846300E-9	180.000000E+0	1.000000E+3	-8.102564E-9	954.982600E-9	180.000000E+0	500.000000E+0	-43.306734E-9	1.391961E-6	180.000000E+0	100.000000E+0	-161.864800E-9	3.485581E-6
185.000000E+0	5.000000E+3	11.869560E-3	4.743610E-3	185.000000E+0	5.000000E+3	16.000000E-15	460.634900E-9	185.000000E+0	4.500000E+3	19.092210E-9	474.325500E-9	185.000000E+0	4.000000E+3	38.836370E-9	451.227800E-9	185.000000E+0	3.500000E+3	35.483545E-9	553.302400E-9	185.000000E+0	3.000000E+3	-14.621839E-9	527.691100E-9	185.000000E+0	2.500000E+3	26.263454E-9	595.957100E-9	185.000000E+0	2.000000E+3	-59.698160E-9	664.129800E-9	185.000000E+0	1.500000E+3	-19.371620E-9	768.158400E-9	185.000000E+0	1.000000E+3	1.303851E-9	934.679100E-9	185.000000E+0	500.000000E+0	-12.014114E-9	1.386933E-6	185.000000E+0	100.000000E+0	-199.490400E-9	3.540345E-6
190.000000E+0	5.000000E+3	11.900110E-3	4.748275E-3	190.000000E+0	5.000000E+3	1.303848E-9	417.607000E-9	190.000000E+0	4.500000E+3	39.953963E-9	458.399100E-9	190.000000E+0	4.000000E+3	279.369000E-12	495.001500E-9	190.000000E+0	3.500000E+3	21.699944E-9	490.902800E-9	190.000000E+0	3.000000E+3	-6.239898E-9	556.468700E-9	190.000000E+0	2.500000E+3	7.636890E-9	571.090500E-9	190.000000E+0	2.000000E+3	9.592686E-9	615.701100E-9	190.000000E+0	1.500000E+3	-32.410187E-9	749.066500E-9	190.000000E+0	1.000000E+3	-18.905956E-9	887.367700E-9	190.000000E+0	500.000000E+0	-27.381060E-9	1.346234E-6	190.000000E+0	100.000000E+0	-104.867420E-9	3.387608E-6
