4pf_1.0_GHz	4pf_1.0_GHz	4pf_2.0_GHz	4pf_2.0_GHz	4pf_3.0_GHz	4pf_3.0_GHz	4pf_4.0_GHz	4pf_4.0_GHz	4pf_5.0_GHz	4pf_5.0_GHz	4pf_6.0_GHz	4pf_6.0_GHz	4pf_7.0_GHz	4pf_7.0_GHz	4pf_8.0_GHz	4pf_8.0_GHz	4pf_9.0_GHz	4pf_9.0_GHz	4pf_10.0_GHz	4pf_10.0_GHz	4pf_11.0_GHz	4pf_11.0_GHz	4pf_12.0_GHz	4pf_12.0_GHz	4pf_13.0_GHz	4pf_13.0_GHz	4pf_14.0_GHz	4pf_14.0_GHz	4pf_15.0_GHz	4pf_15.0_GHz	4pf_16.0_GHz	4pf_16.0_GHz	4pf_17.0_GHz	4pf_17.0_GHz
4.944900E+3	13.703173E-6	4.944800E+3	8.060580E-6	4.950100E+3	-1.694767E-6	4.944000E+3	-6.598263E-6	4.949400E+3	-9.340101E-6	4.952000E+3	-12.040207E-6	4.949700E+3	-15.278733E-6	4.952600E+3	-13.846220E-6	4.956700E+3	-24.714180E-6	4.948700E+3	-54.486827E-6	4.947000E+3	41.965880E-6	4.951100E+3	20.188200E-6	4.953500E+3	12.332247E-6	4.951200E+3	8.644711E-6	4.949000E+3	5.173712E-6	4.947700E+3	4.839927E-6	4.946700E+3	4.235925E-6
5.005100E+3	15.151553E-6	4.996800E+3	9.520909E-6	5.003700E+3	-2.471621E-6	5.004100E+3	-7.249948E-6	5.002600E+3	-8.706310E-6	5.000500E+3	-11.899127E-6	5.000700E+3	-13.562120E-6	5.006800E+3	-14.442260E-6	5.001600E+3	-22.600200E-6	4.998100E+3	-56.841207E-6	5.006700E+3	40.529413E-6	5.006900E+3	21.584947E-6	5.002500E+3	11.434220E-6	5.006400E+3	8.261263E-6	5.003700E+3	6.630053E-6	5.003400E+3	5.161791E-6	5.008600E+3	4.378983E-6
5.053500E+3	14.106487E-6	5.060000E+3	9.687805E-6	5.052400E+3	-1.506019E-6	5.057800E+3	-5.185635E-6	5.051200E+3	-8.465905E-6	5.055700E+3	-11.140140E-6	5.051300E+3	-11.662727E-6	5.051300E+3	-13.579987E-6	5.051100E+3	-21.944560E-6	5.052700E+3	-49.340967E-6	5.057800E+3	37.257107E-6	5.061400E+3	24.479740E-6	5.060400E+3	13.852180E-6	5.054800E+3	7.383067E-6	5.052600E+3	6.735353E-6	5.056600E+3	5.189606E-6	5.059700E+3	3.504771E-6
5.109000E+3	15.252920E-6	5.110300E+3	9.455341E-6	5.102100E+3	-800.693867E-9	5.106000E+3	-6.395613E-6	5.106700E+3	-8.970558E-6	5.114500E+3	-10.560022E-6	5.110000E+3	-12.175293E-6	5.111600E+3	-11.469980E-6	5.110600E+3	-17.704680E-6	5.112400E+3	-42.873853E-6	5.112400E+3	21.652493E-6	5.112900E+3	27.322893E-6	5.106000E+3	14.229687E-6	5.113500E+3	9.115589E-6	5.107400E+3	7.265835E-6	5.111900E+3	5.449881E-6	5.109900E+3	3.661731E-6
5.163800E+3	15.692000E-6	5.154800E+3	11.050773E-6	5.159500E+3	-1.575558E-6	5.155200E+3	-6.592303E-6	5.160800E+3	-9.151358E-6	5.164500E+3	-10.355379E-6	5.164700E+3	-11.489847E-6	5.160700E+3	-12.421673E-6	5.166000E+3	-16.093353E-6	5.162100E+3	-36.521980E-6	5.161900E+3	-5.086295E-6	5.162000E+3	28.699753E-6	5.165600E+3	15.280740E-6	5.159700E+3	9.554689E-6	5.165400E+3	7.776466E-6	5.156000E+3	4.678993E-6	5.158600E+3	4.490245E-6
5.206300E+3	14.531667E-6	5.213100E+3	11.702440E-6	5.211700E+3	-1.066930E-6	5.208700E+3	-5.586971E-6	5.213700E+3	-6.910197E-6	5.215700E+3	-10.095105E-6	5.211800E+3	-10.037488E-6	5.214100E+3	-11.489860E-6	5.218000E+3	-16.468880E-6	5.215600E+3	-29.653467E-6	5.209400E+3	-29.923693E-6	5.209100E+3	31.272773E-6	5.213300E+3	16.057600E-6	5.211900E+3	9.133473E-6	5.214000E+3	8.173842E-6	5.210200E+3	5.445906E-6	5.216300E+3	3.278271E-6
5.261400E+3	16.774847E-6	5.263400E+3	11.328923E-6	5.266500E+3	387.433093E-9	5.261700E+3	-5.712142E-6	5.266700E+3	-8.467893E-6	5.264900E+3	-9.731511E-6	5.265100E+3	-10.353387E-6	5.263500E+3	-9.558657E-6	5.268000E+3	-13.881987E-6	5.259500E+3	-26.142720E-6	5.268300E+3	-47.185260E-6	5.263500E+3	35.073600E-6	5.267600E+3	17.182153E-6	5.259800E+3	10.099083E-6	5.263600E+3	7.178425E-6	5.258300E+3	6.143282E-6	5.264900E+3	4.277653E-6
5.310100E+3	16.667553E-6	5.317800E+3	12.576647E-6	5.315300E+3	103.315033E-9	5.310000E+3	-4.818069E-6	5.315000E+3	-7.190338E-6	5.312300E+3	-10.746772E-6	5.313300E+3	-9.777199E-6	5.311300E+3	-10.649421E-6	5.312400E+3	-12.880620E-6	5.318800E+3	-24.394307E-6	5.320700E+3	-52.005273E-6	5.318600E+3	36.136527E-6	5.312200E+3	18.203387E-6	5.319500E+3	10.357364E-6	5.311800E+3	8.702333E-6	5.312900E+3	5.378356E-6	5.318100E+3	4.078968E-6
5.365400E+3	16.665560E-6	5.366900E+3	11.158049E-6	5.363700E+3	431.142173E-9	5.370100E+3	-3.222644E-6	5.369100E+3	-6.028046E-6	5.367800E+3	-9.113607E-6	5.371300E+3	-9.095727E-6	5.365000E+3	-10.085174E-6	5.371800E+3	-13.240227E-6	5.368900E+3	-19.997480E-6	5.370300E+3	-45.758720E-6	5.367300E+3	33.772213E-6	5.371700E+3	19.627920E-6	5.372900E+3	10.546116E-6	5.371400E+3	8.189727E-6	5.368200E+3	5.501537E-6	5.367300E+3	4.504147E-6
5.420300E+3	16.615907E-6	5.425300E+3	10.989167E-6	5.423100E+3	1.074876E-6	5.418400E+3	-4.625349E-6	5.424000E+3	-7.073114E-6	5.425300E+3	-7.023443E-6	5.424400E+3	-9.248712E-6	5.424800E+3	-9.179173E-6	5.427400E+3	-11.388513E-6	5.427000E+3	-19.466987E-6	5.418800E+3	-39.732687E-6	5.426400E+3	26.589767E-6	5.420300E+3	21.249173E-6	5.417300E+3	12.795187E-6	5.425800E+3	7.609576E-6	5.426500E+3	6.467135E-6	5.426200E+3	5.640615E-6
5.474800E+3	17.960973E-6	5.478200E+3	12.801147E-6	5.468100E+3	1.382836E-6	5.466900E+3	-4.037243E-6	5.473000E+3	-6.234675E-6	5.474300E+3	-8.088409E-6	5.469500E+3	-8.384443E-6	5.472900E+3	-7.730771E-6	5.476100E+3	-11.698453E-6	5.479300E+3	-17.267567E-6	5.472600E+3	-35.035847E-6	5.475700E+3	5.122048E-6	5.475900E+3	23.315460E-6	5.475900E+3	13.456787E-6	5.475100E+3	8.738099E-6	5.471600E+3	6.759196E-6	5.476800E+3	4.673034E-6
5.529800E+3	17.072853E-6	5.524500E+3	12.483253E-6	5.527100E+3	645.720767E-9	5.530600E+3	-2.849117E-6	5.530900E+3	-6.419451E-6	5.531700E+3	-8.056614E-6	5.528300E+3	-8.104304E-6	5.532000E+3	-7.756591E-6	5.531000E+3	-11.475940E-6	5.525300E+3	-16.075467E-6	5.528100E+3	-28.254720E-6	5.524200E+3	-18.990129E-6	5.524500E+3	27.428187E-6	5.531000E+3	12.072007E-6	5.528900E+3	9.934167E-6	5.530600E+3	7.210204E-6	5.525300E+3	4.792243E-6
5.575600E+3	17.460300E-6	5.579800E+3	12.968047E-6	5.580400E+3	1.390783E-6	5.580500E+3	-3.765043E-6	5.581300E+3	-5.074371E-6	5.582800E+3	-7.092985E-6	5.577700E+3	-8.630811E-6	5.581600E+3	-7.214178E-6	5.584200E+3	-8.942741E-6	5.581400E+3	-14.056820E-6	5.576800E+3	-25.759260E-6	5.577300E+3	-34.817267E-6	5.584200E+3	28.542780E-6	5.585000E+3	14.869427E-6	5.582100E+3	9.826874E-6	5.581600E+3	6.864503E-6	5.584300E+3	5.680351E-6
5.629900E+3	18.797427E-6	5.635000E+3	14.170060E-6	5.629300E+3	971.561140E-9	5.625200E+3	-3.912077E-6	5.629900E+3	-5.056490E-6	5.632000E+3	-7.168485E-6	5.632700E+3	-7.619500E-6	5.626700E+3	-7.357231E-6	5.638800E+3	-8.463919E-6	5.635600E+3	-14.303207E-6	5.632600E+3	-22.661813E-6	5.632800E+3	-44.350073E-6	5.635900E+3	30.007100E-6	5.635700E+3	14.996600E-6	5.626800E+3	10.760683E-6	5.630600E+3	7.289681E-6	5.633800E+3	5.614787E-6
5.683600E+3	17.488113E-6	5.678100E+3	13.663433E-6	5.677100E+3	2.078227E-6	5.682800E+3	-2.986207E-6	5.683900E+3	-5.153843E-6	5.685500E+3	-7.134711E-6	5.684400E+3	-6.922115E-6	5.687200E+3	-6.568461E-6	5.682300E+3	-8.555307E-6	5.686600E+3	-11.922987E-6	5.687400E+3	-19.466980E-6	5.679700E+3	-42.500333E-6	5.683400E+3	32.194680E-6	5.684700E+3	16.723200E-6	5.684400E+3	11.169960E-6	5.687200E+3	8.757968E-6	5.686600E+3	4.953173E-6
5.733900E+3	20.080913E-6	5.738300E+3	13.182600E-6	5.735700E+3	2.261016E-6	5.735400E+3	-3.234560E-6	5.736900E+3	-5.229343E-6	5.734400E+3	-6.912181E-6	5.733000E+3	-7.049283E-6	5.736300E+3	-5.298881E-6	5.741100E+3	-7.387045E-6	5.736200E+3	-11.990520E-6	5.739000E+3	-19.455080E-6	5.732200E+3	-35.955733E-6	5.738600E+3	25.620187E-6	5.738900E+3	19.695487E-6	5.732800E+3	11.493827E-6	5.737000E+3	7.230072E-6	5.734300E+3	5.261133E-6
5.788400E+3	19.769013E-6	5.791500E+3	15.117813E-6	5.784300E+3	1.573573E-6	5.791300E+3	-2.684211E-6	5.781200E+3	-3.912076E-6	5.792300E+3	-5.761812E-6	5.792000E+3	-6.900259E-6	5.784800E+3	-6.451239E-6	5.790300E+3	-8.563259E-6	5.784300E+3	-12.044173E-6	5.787700E+3	-17.943080E-6	5.791700E+3	-32.584107E-6	5.792600E+3	11.569321E-6	5.788800E+3	20.841867E-6	5.787600E+3	12.542827E-6	5.786300E+3	8.869231E-6	5.787700E+3	4.265735E-6
5.842300E+3	18.930547E-6	5.833300E+3	13.939607E-6	5.842100E+3	3.016009E-6	5.835400E+3	-2.372277E-6	5.840500E+3	-4.923373E-6	5.842400E+3	-6.781053E-6	5.844000E+3	-6.971787E-6	5.837800E+3	-5.753864E-6	5.838900E+3	-6.981727E-6	5.843200E+3	-9.944091E-6	5.842300E+3	-14.038940E-6	5.840400E+3	-27.897073E-6	5.845600E+3	-7.691026E-6	5.843900E+3	21.986280E-6	5.838500E+3	13.194547E-6	5.838900E+3	9.530841E-6	5.845700E+3	5.161792E-6
5.891700E+3	21.596867E-6	5.892200E+3	14.058807E-6	5.891400E+3	3.431253E-6	5.893600E+3	-3.935917E-6	5.885300E+3	-4.879663E-6	5.895200E+3	-5.797575E-6	5.887900E+3	-6.204873E-6	5.891400E+3	-5.785655E-6	5.891300E+3	-5.517431E-6	5.896400E+3	-10.252067E-6	5.895600E+3	-14.388620E-6	5.888700E+3	-23.319427E-6	5.895600E+3	-27.332867E-6	5.892600E+3	25.351960E-6	5.896100E+3	12.948173E-6	5.896400E+3	8.509615E-6	5.895000E+3	6.655881E-6
5.946900E+3	19.584207E-6	5.942600E+3	15.737713E-6	5.944500E+3	2.024582E-6	5.943900E+3	-1.941136E-6	5.947400E+3	-3.333906E-6	5.948600E+3	-6.306201E-6	5.950300E+3	-6.296266E-6	5.944200E+3	-6.012152E-6	5.949600E+3	-6.868477E-6	5.940700E+3	-10.160662E-6	5.940900E+3	-13.021687E-6	5.943600E+3	-21.612753E-6	5.945400E+3	-35.542487E-6	5.940700E+3	25.032100E-6	5.941900E+3	14.990633E-6	5.946400E+3	9.109634E-6	5.939500E+3	6.339977E-6
5.995300E+3	20.613400E-6	5.997600E+3	14.879347E-6	5.993900E+3	4.361099E-6	5.997200E+3	-2.274924E-6	5.990900E+3	-4.263748E-6	5.994200E+3	-6.824769E-6	5.994200E+3	-6.641973E-6	6.000700E+3	-6.049899E-6	5.999400E+3	-6.643959E-6	5.994600E+3	-9.153345E-6	6.000200E+3	-11.160027E-6	5.996300E+3	-19.147120E-6	5.993600E+3	-36.033220E-6	6.000200E+3	26.796380E-6	5.992900E+3	15.072100E-6	6.000000E+3	10.148750E-6	6.002000E+3	6.073745E-6
6.052800E+3	21.100173E-6	6.051500E+3	15.461540E-6	6.047200E+3	3.502787E-6	6.045900E+3	-2.618645E-6	6.052400E+3	-3.999495E-6	6.046800E+3	-4.454481E-6	6.049400E+3	-5.116095E-6	6.047500E+3	-5.342591E-6	6.053500E+3	-5.958507E-6	6.052900E+3	-8.032767E-6	6.044900E+3	-12.745507E-6	6.045100E+3	-15.942367E-6	6.048100E+3	-34.948440E-6	6.044600E+3	25.351960E-6	6.047300E+3	17.525867E-6	6.050700E+3	10.651403E-6	6.051900E+3	6.419449E-6
6.099000E+3	20.535900E-6	6.101900E+3	15.785400E-6	6.099600E+3	3.536561E-6	6.098100E+3	-927.850867E-9	6.102700E+3	-2.938525E-6	6.095900E+3	-5.894929E-6	6.104000E+3	-5.581012E-6	6.101300E+3	-5.078344E-6	6.101900E+3	-5.817442E-6	6.105400E+3	-7.045308E-6	6.104400E+3	-10.210337E-6	6.104000E+3	-15.562880E-6	6.106400E+3	-29.136880E-6	6.103500E+3	15.992013E-6	6.102400E+3	19.661713E-6	6.104400E+3	12.459420E-6	6.100300E+3	6.177057E-6
6.152200E+3	20.359073E-6	6.145600E+3	16.208600E-6	6.151100E+3	3.975653E-6	6.150300E+3	-1.903385E-6	6.154300E+3	-3.608087E-6	6.156000E+3	-4.839927E-6	6.154900E+3	-5.551209E-6	6.148000E+3	-3.749153E-6	6.154000E+3	-5.521406E-6	6.153800E+3	-6.868471E-6	6.151400E+3	-8.130122E-6	6.155600E+3	-13.526347E-6	6.155100E+3	-23.438647E-6	6.155800E+3	1.283495E-6	6.153200E+3	20.804120E-6	6.151800E+3	12.135553E-6	6.156900E+3	7.782424E-6
6.205400E+3	22.369740E-6	6.203500E+3	16.961627E-6	6.204900E+3	4.029303E-6	6.203300E+3	-1.150376E-6	6.207000E+3	-2.553077E-6	6.206400E+3	-4.120697E-6	6.208000E+3	-5.819429E-6	6.208100E+3	-4.196197E-6	6.207400E+3	-4.341235E-6	6.207100E+3	-7.029412E-6	6.208700E+3	-9.034135E-6	6.205800E+3	-12.590533E-6	6.203200E+3	-22.792920E-6	6.204500E+3	-15.022437E-6	6.201500E+3	23.041293E-6	6.208300E+3	11.777960E-6	6.201800E+3	7.542017E-6
6.258200E+3	20.849820E-6	6.253700E+3	17.762300E-6	6.257700E+3	4.820058E-6	6.259100E+3	-351.669273E-9	6.256000E+3	-1.625227E-6	6.258100E+3	-5.292921E-6	6.256400E+3	-4.569719E-6	6.258900E+3	-4.508127E-6	6.256200E+3	-6.248583E-6	6.255900E+3	-6.832714E-6	6.258500E+3	-10.077213E-6	6.250700E+3	-11.322960E-6	6.255900E+3	-18.203380E-6	6.256700E+3	-29.051473E-6	6.256400E+3	25.779127E-6	6.259900E+3	14.561487E-6	6.260700E+3	7.633409E-6
6.304800E+3	21.038580E-6	6.311400E+3	16.298027E-6	6.306200E+3	4.694887E-6	6.308600E+3	-886.127200E-9	6.304700E+3	-2.638513E-6	6.311200E+3	-4.033271E-6	6.310300E+3	-5.298882E-6	6.311600E+3	-4.037245E-6	6.312600E+3	-3.798824E-6	6.312300E+3	-6.524751E-6	6.306800E+3	-8.273183E-6	6.302900E+3	-9.912307E-6	6.312700E+3	-15.391993E-6	6.310800E+3	-31.109853E-6	6.310200E+3	24.257213E-6	6.305400E+3	14.187960E-6	6.310000E+3	8.406296E-6
6.357900E+3	22.345893E-6	6.361700E+3	16.725173E-6	6.361800E+3	4.045195E-6	6.356000E+3	-703.338460E-9	6.362000E+3	-2.729908E-6	6.363100E+3	-4.798202E-6	6.358200E+3	-4.388916E-6	6.363900E+3	-4.245866E-6	6.362200E+3	-3.701469E-6	6.361500E+3	-7.106899E-6	6.364300E+3	-8.360599E-6	6.355600E+3	-10.794451E-6	6.361400E+3	-15.576760E-6	6.358700E+3	-30.344893E-6	6.353700E+3	24.489680E-6	6.358500E+3	15.252900E-6	6.356700E+3	8.694388E-6
6.412500E+3	20.309407E-6	6.414400E+3	16.641733E-6	6.407500E+3	4.227986E-6	6.408800E+3	-566.247860E-9	6.414500E+3	-3.411393E-6	6.409100E+3	-4.142548E-6	6.406400E+3	-4.645217E-6	6.413400E+3	-3.967706E-6	6.414800E+3	-6.560519E-6	6.410400E+3	-5.839297E-6	6.409300E+3	-8.126157E-6	6.414700E+3	-10.583849E-6	6.410000E+3	-13.202473E-6	6.413600E+3	-27.541453E-6	6.408100E+3	20.651147E-6	6.415400E+3	17.827847E-6	6.414900E+3	9.294411E-6
6.465600E+3	22.312113E-6	6.465200E+3	15.852960E-6	6.461800E+3	4.522035E-6	6.462000E+3	-435.115760E-9	6.467100E+3	-3.260391E-6	6.457800E+3	-4.251825E-6	6.467600E+3	-5.137951E-6	6.465500E+3	-3.129260E-6	6.463800E+3	-4.549851E-6	6.467600E+3	-6.290306E-6	6.464200E+3	-6.330043E-6	6.467100E+3	-7.190346E-6	6.465000E+3	-11.734233E-6	6.462300E+3	-23.003527E-6	6.458800E+3	8.144028E-6	6.465900E+3	17.400687E-6	6.459800E+3	10.363318E-6
6.512300E+3	23.551913E-6	6.515700E+3	17.148360E-6	6.515000E+3	4.456469E-6	6.515100E+3	-331.801120E-9	6.517600E+3	-2.320622E-6	6.515100E+3	-4.021349E-6	6.518000E+3	-4.680980E-6	6.514800E+3	-3.014023E-6	6.520500E+3	-3.101442E-6	6.514000E+3	-6.137321E-6	6.518200E+3	-8.664587E-6	6.515800E+3	-8.356628E-6	6.520300E+3	-12.801147E-6	6.517400E+3	-18.864987E-6	6.513600E+3	-7.257897E-6	6.519100E+3	19.935887E-6	6.513200E+3	10.512340E-6
6.565900E+3	22.143233E-6	6.569900E+3	18.684173E-6	6.562700E+3	4.482298E-6	6.567900E+3	37.749900E-9	6.569800E+3	-1.347072E-6	6.563700E+3	-2.855079E-6	6.570000E+3	-3.339862E-6	6.571100E+3	-3.119324E-6	6.565300E+3	-4.607469E-6	6.571000E+3	-5.797575E-6	6.562700E+3	-6.133348E-6	6.568500E+3	-8.493720E-6	6.567500E+3	-9.777206E-6	6.565000E+3	-18.386167E-6	6.567500E+3	-20.305420E-6	6.568200E+3	22.540607E-6	6.572500E+3	11.259375E-6
6.622000E+3	22.481000E-6	6.622100E+3	16.190700E-6	6.621500E+3	6.000231E-6	6.620700E+3	574.194953E-9	6.618100E+3	-2.008690E-6	6.617800E+3	-3.085549E-6	6.619400E+3	-4.593559E-6	6.619600E+3	-2.729907E-6	6.619800E+3	-3.463047E-6	6.623100E+3	-5.120068E-6	6.621500E+3	-5.912809E-6	6.616600E+3	-8.227485E-6	6.616400E+3	-9.346073E-6	6.623400E+3	-15.342320E-6	6.621100E+3	-29.850133E-6	6.622400E+3	21.807480E-6	6.619000E+3	13.176673E-6
6.667200E+3	23.849913E-6	6.669800E+3	17.325200E-6	6.662700E+3	5.076359E-6	6.662800E+3	478.826867E-9	6.668400E+3	-1.764307E-6	6.669700E+3	-3.604112E-6	6.665800E+3	-3.184891E-6	6.666200E+3	-3.109390E-6	6.666400E+3	-4.331299E-6	6.670900E+3	-5.239277E-6	6.668500E+3	-5.380341E-6	6.667700E+3	-7.824150E-6	6.672800E+3	-9.044068E-6	6.670600E+3	-13.321707E-6	6.672300E+3	-29.579927E-6	6.669800E+3	22.282293E-6	6.672900E+3	13.150827E-6
6.720400E+3	22.151187E-6	6.723100E+3	18.197407E-6	6.716200E+3	4.347191E-6	6.723300E+3	-77.486420E-9	6.721200E+3	-570.220807E-9	6.717200E+3	-4.339245E-6	6.719000E+3	-3.264362E-6	6.723900E+3	-3.272311E-6	6.723200E+3	-3.824655E-6	6.714900E+3	-3.969692E-6	6.725100E+3	-4.718731E-6	6.721800E+3	-6.820789E-6	6.725600E+3	-7.891703E-6	6.717600E+3	-12.197167E-6	6.722000E+3	-27.531493E-6	6.717500E+3	21.682293E-6	6.719400E+3	12.950147E-6
6.769900E+3	22.691593E-6	6.768000E+3	17.951047E-6	6.773300E+3	6.347923E-6	6.772600E+3	11.920967E-9	6.774600E+3	-1.500057E-6	6.776600E+3	-2.753750E-6	6.770900E+3	-4.424681E-6	6.772200E+3	-3.552457E-6	6.775500E+3	-3.562390E-6	6.775800E+3	-4.814097E-6	6.769800E+3	-5.590945E-6	6.769300E+3	-5.986324E-6	6.774000E+3	-7.567840E-6	6.771900E+3	-10.591805E-6	6.773800E+3	-25.238707E-6	6.775500E+3	12.811091E-6	6.772900E+3	15.388033E-6
6.824900E+3	24.541360E-6	6.821500E+3	18.302727E-6	6.821200E+3	5.054504E-6	6.824000E+3	1.219916E-6	6.822500E+3	-1.233824E-6	6.826500E+3	-3.856443E-6	6.826800E+3	-3.598153E-6	6.819500E+3	-3.349797E-6	6.823900E+3	-3.916049E-6	6.820000E+3	-4.146522E-6	6.820800E+3	-6.115464E-6	6.826900E+3	-8.064561E-6	6.828900E+3	-8.056611E-6	6.819200E+3	-10.917633E-6	6.820900E+3	-19.741173E-6	6.823700E+3	784.800133E-9	6.820800E+3	15.745660E-6
6.875700E+3	21.797533E-6	6.877500E+3	17.951033E-6	6.876600E+3	6.399580E-6	6.868100E+3	828.509600E-9	6.870800E+3	-820.561733E-9	6.875700E+3	-3.300126E-6	6.876500E+3	-4.766414E-6	6.876400E+3	-2.559040E-6	6.872300E+3	-3.294165E-6	6.873500E+3	-4.718729E-6	6.875000E+3	-5.173713E-6	6.875600E+3	-6.123413E-6	6.878900E+3	-6.663829E-6	6.873300E+3	-9.735485E-6	6.869900E+3	-17.390767E-6	6.871500E+3	-12.878646E-6	6.875300E+3	17.907340E-6
6.919800E+3	24.312847E-6	6.927400E+3	18.348420E-6	6.923900E+3	6.606209E-6	6.928700E+3	135.104633E-9	6.928100E+3	-1.370913E-6	6.923300E+3	-3.568349E-6	6.929800E+3	-3.667686E-6	6.930400E+3	-2.179556E-6	6.928500E+3	-2.272937E-6	6.930300E+3	-5.435974E-6	6.927900E+3	-4.456470E-6	6.923200E+3	-4.784296E-6	6.926000E+3	-6.097585E-6	6.925400E+3	-7.824150E-6	6.929500E+3	-15.515153E-6	6.931400E+3	-25.073787E-6	6.929400E+3	20.484233E-6
6.973600E+3	24.718187E-6	6.975600E+3	18.733847E-6	6.978400E+3	6.127387E-6	6.978100E+3	-284.116887E-9	6.980300E+3	-1.233822E-6	6.975600E+3	-3.411385E-6	6.979100E+3	-2.894813E-6	6.979900E+3	-3.627957E-6	6.980500E+3	-3.814719E-6	6.975900E+3	-4.289577E-6	6.981200E+3	-4.875689E-6	6.980800E+3	-5.801548E-6	6.980500E+3	-7.094973E-6	6.981700E+3	-9.016251E-6	6.976600E+3	-12.727647E-6	6.980800E+3	-26.796380E-6	6.982100E+3	20.619347E-6
7.029700E+3	23.112800E-6	7.026300E+3	18.835200E-6	7.030300E+3	7.156567E-6	7.025900E+3	864.272067E-9	7.031500E+3	-1.297402E-6	7.026500E+3	-2.286843E-6	7.024400E+3	-3.725308E-6	7.028400E+3	-2.402082E-6	7.032100E+3	-2.559045E-6	7.032600E+3	-4.118705E-6	7.024700E+3	-4.086914E-6	7.028600E+3	-4.877676E-6	7.026600E+3	-5.489618E-6	7.032700E+3	-7.708915E-6	7.028700E+3	-12.719687E-6	7.029000E+3	-26.649367E-6	7.026100E+3	19.345800E-6
7.074700E+3	24.189667E-6	7.080100E+3	19.224607E-6	7.079200E+3	6.618132E-6	7.073500E+3	733.141340E-9	7.082200E+3	-2.008687E-6	7.078400E+3	-2.145781E-6	7.083800E+3	-4.154468E-6	7.075700E+3	-2.400096E-6	7.083900E+3	-2.290817E-6	7.081800E+3	-3.514705E-6	7.081800E+3	-4.170361E-6	7.080800E+3	-5.241265E-6	7.079300E+3	-5.626707E-6	7.077000E+3	-6.641975E-6	7.080700E+3	-12.276627E-6	7.082500E+3	-24.644640E-6	7.083600E+3	15.191307E-6
7.130400E+3	23.853880E-6	7.130000E+3	19.695467E-6	7.131000E+3	5.074367E-6	7.129200E+3	1.674900E-6	7.130500E+3	-1.154350E-6	7.132300E+3	-2.620632E-6	7.132000E+3	-3.679616E-6	7.132700E+3	-3.496823E-6	7.133200E+3	-2.380225E-6	7.131500E+3	-2.813353E-6	7.133600E+3	-4.347194E-6	7.131200E+3	-5.239277E-6	7.133400E+3	-4.708797E-6	7.128500E+3	-6.715487E-6	7.131800E+3	-9.648072E-6	7.128800E+3	-20.023300E-6	7.133500E+3	6.314155E-6
7.177600E+3	23.460500E-6	7.176100E+3	19.608067E-6	7.178500E+3	6.943979E-6	7.180700E+3	526.510500E-9	7.181400E+3	-1.277534E-6	7.183100E+3	-1.792123E-6	7.183200E+3	-3.695506E-6	7.177300E+3	-2.650433E-6	7.177000E+3	-2.417975E-6	7.178800E+3	-2.946470E-6	7.184100E+3	-4.446535E-6	7.174800E+3	-3.484902E-6	7.182700E+3	-4.382957E-6	7.181300E+3	-5.523393E-6	7.180700E+3	-9.572564E-6	7.181500E+3	-16.790733E-6	7.183100E+3	-4.527986E-6
7.230800E+3	25.475120E-6	7.231900E+3	19.045787E-6	7.231300E+3	7.162520E-6	7.227700E+3	427.168620E-9	7.232600E+3	-751.023667E-9	7.234600E+3	-1.589466E-6	7.231200E+3	-3.012036E-6	7.233700E+3	-1.563636E-6	7.235600E+3	-1.770267E-6	7.230300E+3	-3.804780E-6	7.229300E+3	-5.288948E-6	7.229600E+3	-5.207488E-6	7.234100E+3	-5.167751E-6	7.232400E+3	-4.877675E-6	7.231900E+3	-8.996385E-6	7.234600E+3	-16.496687E-6	7.234600E+3	-14.225720E-6
7.282800E+3	24.445967E-6	7.275800E+3	19.333880E-6	7.274700E+3	6.409516E-6	7.279300E+3	1.720597E-6	7.283500E+3	19.868360E-9	7.284900E+3	-3.155086E-6	7.283000E+3	-2.195449E-6	7.285400E+3	-3.272313E-6	7.279200E+3	-2.255055E-6	7.281500E+3	-3.000115E-6	7.280300E+3	-4.611441E-6	7.284600E+3	-4.599521E-6	7.280500E+3	-4.384942E-6	7.284600E+3	-5.948574E-6	7.283700E+3	-7.414861E-6	7.284900E+3	-12.602473E-6	7.282500E+3	-21.259113E-6
7.327700E+3	24.279067E-6	7.328500E+3	18.986187E-6	7.331600E+3	7.345318E-6	7.331700E+3	907.981927E-9	7.331400E+3	-1.084811E-6	7.335300E+3	-1.571583E-6	7.336000E+3	-4.043206E-6	7.329600E+3	-856.324373E-9	7.330800E+3	-2.115976E-6	7.336100E+3	-3.137206E-6	7.328000E+3	-4.023341E-6	7.332800E+3	-4.939267E-6	7.333200E+3	-4.343220E-6	7.332900E+3	-4.162414E-6	7.328000E+3	-8.404313E-6	7.332700E+3	-11.541507E-6	7.329300E+3	-21.674353E-6
7.379700E+3	25.876480E-6	7.380000E+3	19.077553E-6	7.384100E+3	6.485020E-6	7.382400E+3	1.355019E-6	7.378200E+3	-413.261173E-9	7.384500E+3	-2.612685E-6	7.385900E+3	-2.467647E-6	7.382400E+3	-1.843782E-6	7.382000E+3	-1.655031E-6	7.379300E+3	-4.323349E-6	7.384500E+3	-3.935918E-6	7.384900E+3	-4.889597E-6	7.380500E+3	-4.973043E-6	7.384600E+3	-4.818068E-6	7.382200E+3	-7.569834E-6	7.380200E+3	-12.125627E-6	7.385400E+3	-21.410093E-6
